PRODUCT_ID,PRODUCT_NAME,CATEGORY,PRICE,CREATED_TS
P76322,Product_76322,B,797.83,2021-11-12
P76323,Product_76323,D,376.32,2024-12-18
P76324,Product_76324,D,425.32,2025-07-06
P76325,Product_76325,C,418.38,2023-08-18
P76326,Product_76326,B,126.54,2025-11-29
P76327,Product_76327,A,103.79,2020-12-29
P76328,Product_76328,C,819.78,2022-01-04
P76329,Product_76329,C,830.87,2023-12-22
P76330,Product_76330,A,442.51,2021-05-06
P76331,Product_76331,D,907.96,2024-05-26
P76332,Product_76332,B,940.06,2021-01-11
P76333,Product_76333,B,815.43,2021-10-12
P76334,Product_76334,C,117.36,2024-12-11
P76335,Product_76335,C,276.35,2025-07-18
P76336,Product_76336,C,756.69,2021-10-13
P76337,Product_76337,A,940.88,2020-07-14
P76338,Product_76338,B,797.99,2021-05-10
P76339,Product_76339,D,104.17,2023-03-17
P76340,Product_76340,B,868.69,2023-04-05
P76341,Product_76341,C,597.45,2023-12-29
P76342,Product_76342,B,408.04,2024-02-21
P76343,Product_76343,D,841.44,2025-10-16
P76344,Product_76344,A,967.99,2021-01-31
P76345,Product_76345,A,533.56,2021-05-02
P76346,Product_76346,D,602.4,2023-08-19
P76347,Product_76347,A,803.1,2023-10-24
P76348,Product_76348,D,297.75,2024-07-07
P76349,Product_76349,A,803.94,2021-01-01
P76350,Product_76350,A,227.45,2024-07-29
P76351,Product_76351,C,219.56,2022-11-14
P76352,Product_76352,D,671.69,2025-11-28
P76353,Product_76353,D,181.8,2022-12-17
P76354,Product_76354,C,185.43,2020-04-12
P76355,Product_76355,A,805.04,2023-07-10
P76356,Product_76356,C,169.72,2024-11-25
P76357,Product_76357,B,784.6,2024-10-31
P76358,Product_76358,D,148.38,2022-04-04
P76359,Product_76359,D,547.67,2024-08-27
P76360,Product_76360,B,334.3,2025-08-31
P76361,Product_76361,B,437.45,2022-02-16
P76362,Product_76362,C,72.35,2022-09-07
P76363,Product_76363,C,934.94,2022-02-19
P76364,Product_76364,D,618.57,2020-04-24
P76365,Product_76365,D,507.15,2022-12-28
P76366,Product_76366,D,500.7,2023-07-13
P76367,Product_76367,D,744.35,2021-11-07
P76368,Product_76368,C,805.26,2023-02-19
P76369,Product_76369,A,460.57,2021-01-05
P76370,Product_76370,B,261.68,2025-07-25
P76371,Product_76371,D,412.88,2020-10-25
P76372,Product_76372,A,508.64,2021-05-30
P76373,Product_76373,C,124.47,2025-05-25
P76374,Product_76374,A,125.51,2024-05-11
P76375,Product_76375,C,547.8,2024-09-11
P76376,Product_76376,D,917.6,2024-03-09
P76377,Product_76377,A,123.47,2022-07-08
P76378,Product_76378,C,734.99,2021-09-04
P76379,Product_76379,C,108.8,2025-12-03
P76380,Product_76380,B,248.93,2023-05-19
P76381,Product_76381,B,830.81,2020-04-09
P76382,Product_76382,D,968.89,2022-07-04
P76383,Product_76383,D,740.38,2024-10-24
P76384,Product_76384,B,506.05,2025-01-21
P76385,Product_76385,C,259.62,2023-10-07
P76386,Product_76386,C,81.63,2025-12-28
P76387,Product_76387,A,947.66,2023-07-27
P76388,Product_76388,B,81.21,2021-06-07
P76389,Product_76389,D,475.85,2025-11-30
P76390,Product_76390,C,685.47,2022-10-02
P76391,Product_76391,C,271.04,2025-06-04
P76392,Product_76392,A,969.39,2020-05-16
P76393,Product_76393,C,362.82,2024-07-06
P76394,Product_76394,B,722.93,2022-05-27
P76395,Product_76395,D,384.25,2021-07-30
P76396,Product_76396,C,770.97,2024-07-02
P76397,Product_76397,C,427.54,2021-09-17
P76398,Product_76398,A,357.54,2020-09-09
P76399,Product_76399,B,342.08,2021-12-11
P76400,Product_76400,D,561.28,2024-03-26
P76401,Product_76401,A,894.12,2022-09-12
P76402,Product_76402,D,942.08,2020-11-12
P76403,Product_76403,D,211.0,2023-02-10
P76404,Product_76404,A,751.33,2023-09-05
P76405,Product_76405,D,488.92,2023-04-05
P76406,Product_76406,B,121.37,2025-08-24
P76407,Product_76407,C,63.83,2024-01-18
P76408,Product_76408,B,387.89,2024-01-17
P76409,Product_76409,D,434.53,2021-03-16
P76410,Product_76410,A,372.16,2021-10-14
P76411,Product_76411,C,355.85,2020-07-11
P76412,Product_76412,B,291.66,2020-04-12
P76413,Product_76413,B,638.17,2023-08-14
P76414,Product_76414,D,187.56,2024-06-09
P76415,Product_76415,C,171.84,2025-10-31
P76416,Product_76416,D,561.88,2024-05-02
P76417,Product_76417,B,229.11,2020-07-24
P76418,Product_76418,B,313.58,2025-12-27
P76419,Product_76419,C,34.57,2021-07-22
P76420,Product_76420,C,916.99,2025-10-25
P76421,Product_76421,C,32.77,2021-05-21
P76422,Product_76422,B,311.06,2023-05-06
P76423,Product_76423,A,201.67,2024-05-29
P76424,Product_76424,D,943.04,2024-01-01
P76425,Product_76425,D,674.96,2020-03-02
P76426,Product_76426,C,976.33,2023-06-05
P76427,Product_76427,A,722.22,2025-11-10
P76428,Product_76428,B,140.25,2023-02-13
P76429,Product_76429,B,73.17,2025-03-02
P76430,Product_76430,B,300.44,2020-12-10
P76431,Product_76431,D,639.02,2025-06-22
P76432,Product_76432,A,57.16,2023-07-05
P76433,Product_76433,C,163.69,2023-07-24
P76434,Product_76434,A,388.97,2020-11-12
P76435,Product_76435,B,738.07,2024-10-31
P76436,Product_76436,D,557.88,2024-04-22
P76437,Product_76437,D,780.93,2024-02-12
P76438,Product_76438,A,239.31,2024-07-25
P76439,Product_76439,B,21.54,2024-03-18
P76440,Product_76440,A,474.46,2025-06-08
P76441,Product_76441,B,611.71,2025-09-30
P76442,Product_76442,D,520.86,2020-12-07
P76443,Product_76443,C,77.44,2021-01-17
P76444,Product_76444,C,713.53,2021-03-24
P76445,Product_76445,D,458.55,2025-01-19
P76446,Product_76446,B,168.96,2021-04-04
P76447,Product_76447,A,107.08,2020-12-03
P76448,Product_76448,B,394.35,2024-06-10
P76449,Product_76449,D,607.47,2023-09-22
P76450,Product_76450,A,889.93,2021-05-01
P76451,Product_76451,C,901.41,2020-10-05
P76452,Product_76452,D,307.87,2024-01-09
P76453,Product_76453,B,314.12,2020-06-27
P76454,Product_76454,A,97.41,2022-03-07
P76455,Product_76455,A,575.92,2021-08-06
P76456,Product_76456,A,661.85,2022-12-01
P76457,Product_76457,A,578.43,2020-03-28
P76458,Product_76458,B,944.55,2021-08-07
P76459,Product_76459,B,329.03,2024-05-25
P76460,Product_76460,C,536.21,2020-03-11
P76461,Product_76461,A,336.06,2021-02-05
P76462,Product_76462,B,202.53,2023-09-19
P76463,Product_76463,C,492.63,2025-12-17
P76464,Product_76464,D,337.24,2021-05-10
P76465,Product_76465,B,923.45,2024-10-30
P76466,Product_76466,C,372.22,2020-01-28
P76467,Product_76467,A,210.4,2023-08-26
P76468,Product_76468,D,118.47,2022-06-17
P76469,Product_76469,A,812.14,2020-09-15
P76470,Product_76470,B,228.42,2020-08-08
P76471,Product_76471,D,509.15,2021-07-12
P76472,Product_76472,B,412.31,2025-03-11
P76473,Product_76473,D,403.29,2023-01-28
P76474,Product_76474,B,667.18,2020-07-22
P76475,Product_76475,D,210.29,2022-07-14
P76476,Product_76476,A,543.77,2023-07-23
P76477,Product_76477,D,310.14,2023-07-13
P76478,Product_76478,A,957.95,2022-05-18
P76479,Product_76479,D,650.58,2022-01-03
P76480,Product_76480,C,153.79,2024-04-24
P76481,Product_76481,B,708.62,2023-08-17
P76482,Product_76482,D,691.57,2022-09-29
P76483,Product_76483,D,328.71,2021-01-22
P76484,Product_76484,B,936.32,2020-04-30
P76485,Product_76485,B,197.32,2023-10-20
P76486,Product_76486,C,622.54,2025-05-03
P76487,Product_76487,D,906.91,2024-12-11
P76488,Product_76488,C,285.34,2021-11-15
P76489,Product_76489,A,532.95,2023-01-21
P76490,Product_76490,D,478.04,2020-10-08
P76491,Product_76491,B,832.63,2020-11-23
P76492,Product_76492,A,543.52,2020-08-06
P76493,Product_76493,D,402.07,2022-09-22
P76494,Product_76494,C,771.26,2023-12-20
P76495,Product_76495,B,145.56,2025-04-11
P76496,Product_76496,B,374.68,2023-05-11
P76497,Product_76497,B,844.48,2020-10-11
P76498,Product_76498,D,355.29,2020-04-10
P76499,Product_76499,C,841.73,2024-03-03
P76500,Product_76500,C,531.04,2025-11-19
P76501,Product_76501,D,503.4,2023-03-31
P76502,Product_76502,D,764.07,2025-10-02
P76503,Product_76503,B,923.22,2024-12-10
P76504,Product_76504,B,800.6,2025-08-05
P76505,Product_76505,B,580.71,2023-08-09
P76506,Product_76506,B,10.87,2022-04-09
P76507,Product_76507,D,16.02,2023-10-03
P76508,Product_76508,D,576.6,2023-10-23
P76509,Product_76509,D,227.7,2024-11-08
P76510,Product_76510,C,478.61,2025-09-27
P76511,Product_76511,A,623.96,2024-09-11
P76512,Product_76512,B,495.07,2021-03-23
P76513,Product_76513,B,943.77,2023-03-02
P76514,Product_76514,C,662.72,2023-11-25
P76515,Product_76515,D,222.3,2024-07-17
P76516,Product_76516,C,548.02,2025-11-12
P76517,Product_76517,B,667.5,2020-03-17
P76518,Product_76518,A,105.44,2025-02-22
P76519,Product_76519,B,736.45,2025-08-15
P76520,Product_76520,B,231.82,2020-05-11
P76521,Product_76521,D,130.93,2024-12-15
P76522,Product_76522,D,175.8,2024-02-07
P76523,Product_76523,D,347.3,2024-09-15
P76524,Product_76524,A,649.14,2020-07-23
P76525,Product_76525,C,236.42,2025-01-14
P76526,Product_76526,A,554.01,2024-03-28
P76527,Product_76527,D,501.5,2024-04-06
P76528,Product_76528,C,885.63,2024-09-19
P76529,Product_76529,A,492.84,2024-05-02
P76530,Product_76530,B,563.0,2024-05-04
P76531,Product_76531,C,818.64,2022-07-30
P76532,Product_76532,B,541.73,2021-01-15
P76533,Product_76533,C,756.97,2020-07-01
P76534,Product_76534,A,164.32,2024-06-30
P76535,Product_76535,A,514.82,2024-12-31
P76536,Product_76536,B,805.09,2023-10-24
P76537,Product_76537,C,466.59,2025-06-22
P76538,Product_76538,D,277.85,2020-01-10
P76539,Product_76539,B,68.54,2020-08-13
P76540,Product_76540,A,402.1,2021-02-17
P76541,Product_76541,C,28.25,2021-12-17
P76542,Product_76542,B,20.69,2022-02-24
P76543,Product_76543,A,840.75,2024-09-27
P76544,Product_76544,D,241.46,2024-11-24
P76545,Product_76545,B,141.07,2020-02-05
P76546,Product_76546,D,155.78,2022-03-25
P76547,Product_76547,A,564.43,2023-04-11
P76548,Product_76548,C,375.66,2021-09-03
P76549,Product_76549,C,411.54,2023-06-25
P76550,Product_76550,D,689.66,2021-05-19
P76551,Product_76551,C,475.81,2020-03-04
P76552,Product_76552,C,619.39,2022-05-05
P76553,Product_76553,D,221.12,2020-07-31
P76554,Product_76554,D,937.9,2025-06-14
P76555,Product_76555,C,990.62,2022-02-07
P76556,Product_76556,B,913.95,2024-12-23
P76557,Product_76557,D,676.07,2022-10-02
P76558,Product_76558,B,861.03,2023-01-21
P76559,Product_76559,B,633.66,2022-07-04
P76560,Product_76560,C,846.43,2022-10-06
P76561,Product_76561,B,809.7,2020-10-07
P76562,Product_76562,C,954.72,2024-05-29
P76563,Product_76563,A,356.23,2025-02-26
P76564,Product_76564,C,728.8,2024-12-06
P76565,Product_76565,A,708.19,2025-08-05
P76566,Product_76566,C,960.72,2020-09-28
P76567,Product_76567,A,48.82,2022-10-02
P76568,Product_76568,D,155.29,2023-08-20
P76569,Product_76569,B,126.14,2022-11-28
P76570,Product_76570,B,168.76,2023-07-29
P76571,Product_76571,B,673.28,2020-04-20
P76572,Product_76572,C,822.71,2024-04-04
P76573,Product_76573,A,365.79,2020-06-13
P76574,Product_76574,D,755.05,2025-04-04
P76575,Product_76575,D,647.95,2022-05-15
P76576,Product_76576,D,357.21,2020-09-13
P76577,Product_76577,B,512.41,2024-10-10
P76578,Product_76578,C,380.7,2020-10-22
P76579,Product_76579,B,901.93,2022-07-17
P76580,Product_76580,C,243.1,2025-10-27
P76581,Product_76581,A,271.35,2025-09-03
P76582,Product_76582,B,257.18,2024-01-22
P76583,Product_76583,B,426.25,2021-03-30
P76584,Product_76584,C,714.52,2025-05-28
P76585,Product_76585,B,995.95,2022-07-28
P76586,Product_76586,B,682.3,2024-10-07
P76587,Product_76587,C,699.69,2022-08-25
P76588,Product_76588,C,510.1,2022-05-01
P76589,Product_76589,C,630.43,2020-07-14
P76590,Product_76590,A,280.43,2020-09-20
P76591,Product_76591,C,404.97,2020-01-28
P76592,Product_76592,B,482.45,2024-08-11
P76593,Product_76593,D,509.4,2021-06-05
P76594,Product_76594,B,846.7,2022-07-14
P76595,Product_76595,A,200.31,2024-09-06
P76596,Product_76596,B,843.15,2023-06-29
P76597,Product_76597,C,769.95,2021-01-30
P76598,Product_76598,B,378.11,2020-05-28
P76599,Product_76599,C,338.79,2024-01-13
P76600,Product_76600,A,340.27,2021-03-21
P76601,Product_76601,C,348.16,2025-04-17
P76602,Product_76602,D,604.66,2021-02-01
P76603,Product_76603,D,238.6,2024-11-08
P76604,Product_76604,C,319.49,2022-06-25
P76605,Product_76605,A,942.95,2021-01-22
P76606,Product_76606,C,428.09,2020-06-23
P76607,Product_76607,D,500.87,2022-08-29
P76608,Product_76608,D,701.52,2024-12-26
P76609,Product_76609,A,550.81,2025-11-12
P76610,Product_76610,C,90.67,2021-01-31
P76611,Product_76611,B,56.8,2021-07-17
P76612,Product_76612,C,423.15,2024-12-07
P76613,Product_76613,D,195.25,2025-05-14
P76614,Product_76614,D,868.29,2022-10-10
P76615,Product_76615,D,248.51,2024-07-21
P76616,Product_76616,D,669.79,2023-02-04
P76617,Product_76617,D,430.18,2020-12-03
P76618,Product_76618,C,119.15,2021-05-17
P76619,Product_76619,D,383.28,2024-05-09
P76620,Product_76620,A,95.92,2025-12-28
P76621,Product_76621,C,705.15,2025-06-22
P76622,Product_76622,D,361.79,2022-01-13
P76623,Product_76623,B,397.06,2022-03-29
P76624,Product_76624,A,105.18,2025-05-03
P76625,Product_76625,C,495.71,2022-09-08
P76626,Product_76626,B,139.74,2021-05-11
P76627,Product_76627,C,541.15,2021-04-12
P76628,Product_76628,C,341.58,2021-05-20
P76629,Product_76629,C,393.49,2024-10-10
P76630,Product_76630,C,620.04,2020-11-02
P76631,Product_76631,D,250.3,2022-03-07
P76632,Product_76632,A,115.2,2021-12-23
P76633,Product_76633,D,409.18,2025-10-07
P76634,Product_76634,A,205.92,2022-10-18
P76635,Product_76635,A,613.28,2023-09-08
P76636,Product_76636,A,864.61,2021-12-03
P76637,Product_76637,A,376.25,2022-02-03
P76638,Product_76638,D,762.96,2023-06-18
P76639,Product_76639,C,155.6,2024-01-06
P76640,Product_76640,B,112.63,2023-05-13
P76641,Product_76641,C,422.99,2022-08-24
P76642,Product_76642,D,309.86,2023-02-11
P76643,Product_76643,C,988.08,2020-01-25
P76644,Product_76644,D,707.94,2024-06-14
P76645,Product_76645,C,324.21,2020-06-09
P76646,Product_76646,C,836.22,2021-09-10
P76647,Product_76647,D,667.95,2025-08-25
P76648,Product_76648,A,123.39,2021-02-14
P76649,Product_76649,D,422.91,2021-12-25
P76650,Product_76650,C,715.26,2024-02-09
P76651,Product_76651,B,954.98,2024-06-25
P76652,Product_76652,B,790.2,2021-08-04
P76653,Product_76653,A,656.01,2024-07-20
P76654,Product_76654,C,206.77,2021-06-02
P76655,Product_76655,A,431.08,2024-11-07
P76656,Product_76656,A,871.34,2021-12-06
P76657,Product_76657,D,782.44,2021-01-10
P76658,Product_76658,D,545.82,2021-04-20
P76659,Product_76659,B,360.77,2022-10-28
P76660,Product_76660,C,22.74,2020-01-15
P76661,Product_76661,A,566.3,2021-09-25
P76662,Product_76662,B,454.56,2020-02-18
P76663,Product_76663,D,384.64,2020-06-02
P76664,Product_76664,A,236.75,2022-12-12
P76665,Product_76665,A,680.59,2023-04-18
P76666,Product_76666,B,649.01,2020-04-05
P76667,Product_76667,B,747.51,2023-03-03
P76668,Product_76668,D,92.12,2022-03-03
P76669,Product_76669,C,797.82,2024-09-15
P76670,Product_76670,B,545.22,2021-05-17
P76671,Product_76671,B,690.25,2024-06-01
P76672,Product_76672,A,30.77,2025-04-19
P76673,Product_76673,D,290.6,2021-11-19
P76674,Product_76674,A,357.81,2020-01-11
P76675,Product_76675,D,204.92,2020-12-16
P76676,Product_76676,A,952.77,2022-07-25
P76677,Product_76677,C,456.52,2022-09-22
P76678,Product_76678,A,986.15,2020-11-07
P76679,Product_76679,B,886.73,2022-03-16
P76680,Product_76680,C,593.29,2023-10-01
P76681,Product_76681,B,291.48,2023-10-18
P76682,Product_76682,C,568.05,2025-01-04
P76683,Product_76683,A,771.49,2021-07-10
P76684,Product_76684,C,335.88,2023-02-12
P76685,Product_76685,B,558.91,2025-05-06
P76686,Product_76686,C,505.1,2024-07-28
P76687,Product_76687,A,98.32,2020-08-03
P76688,Product_76688,D,579.62,2025-12-20
P76689,Product_76689,B,252.64,2020-02-15
P76690,Product_76690,D,934.08,2025-01-14
P76691,Product_76691,A,203.58,2025-02-09
P76692,Product_76692,A,486.54,2020-02-29
P76693,Product_76693,D,475.7,2021-08-08
P76694,Product_76694,C,91.3,2023-07-07
P76695,Product_76695,D,244.17,2023-07-27
P76696,Product_76696,B,71.86,2022-07-29
P76697,Product_76697,C,891.95,2024-09-09
P76698,Product_76698,C,591.78,2025-10-04
P76699,Product_76699,D,823.84,2021-06-25
P76700,Product_76700,D,277.59,2021-07-17
P76701,Product_76701,B,56.5,2025-04-29
P76702,Product_76702,C,281.12,2025-01-04
P76703,Product_76703,A,391.48,2023-01-18
P76704,Product_76704,B,279.61,2020-06-03
P76705,Product_76705,B,592.83,2020-04-13
P76706,Product_76706,A,162.71,2025-07-29
P76707,Product_76707,C,414.61,2021-10-22
P76708,Product_76708,B,570.95,2022-04-28
P76709,Product_76709,C,572.65,2021-09-09
P76710,Product_76710,B,905.36,2025-06-09
P76711,Product_76711,C,61.64,2021-01-21
P76712,Product_76712,D,918.18,2020-09-16
P76713,Product_76713,B,780.15,2021-07-11
P76714,Product_76714,B,665.82,2024-02-13
P76715,Product_76715,B,770.93,2025-09-30
P76716,Product_76716,A,477.41,2022-09-30
P76717,Product_76717,B,715.97,2021-11-04
P76718,Product_76718,A,114.1,2021-07-17
P76719,Product_76719,D,510.72,2021-03-06
P76720,Product_76720,B,459.89,2024-10-28
P76721,Product_76721,B,650.37,2024-04-15
P76722,Product_76722,B,368.38,2024-03-11
P76723,Product_76723,A,484.81,2023-09-01
P76724,Product_76724,C,698.78,2023-02-21
P76725,Product_76725,D,305.94,2022-11-11
P76726,Product_76726,D,608.48,2024-04-24
P76727,Product_76727,C,848.54,2020-10-13
P76728,Product_76728,D,830.16,2022-12-17
P76729,Product_76729,D,47.37,2025-08-12
P76730,Product_76730,D,605.38,2024-05-26
P76731,Product_76731,C,344.72,2021-08-29
P76732,Product_76732,C,661.83,2022-04-07
P76733,Product_76733,B,968.53,2020-02-03
P76734,Product_76734,B,730.74,2025-05-03
P76735,Product_76735,C,192.41,2021-05-18
P76736,Product_76736,D,898.12,2022-12-06
P76737,Product_76737,C,53.03,2024-05-08
P76738,Product_76738,D,824.86,2021-04-26
P76739,Product_76739,B,96.69,2021-11-26
P76740,Product_76740,B,562.31,2024-08-29
P76741,Product_76741,B,912.36,2023-10-29
P76742,Product_76742,C,917.86,2022-01-31
P76743,Product_76743,D,748.07,2020-11-15
P76744,Product_76744,C,17.65,2022-07-24
P76745,Product_76745,C,269.88,2022-03-21
P76746,Product_76746,D,599.7,2024-05-02
P76747,Product_76747,A,141.21,2020-02-29
P76748,Product_76748,A,121.32,2025-05-08
P76749,Product_76749,C,162.92,2020-05-09
P76750,Product_76750,C,125.43,2025-03-13
P76751,Product_76751,B,790.77,2023-12-05
P76752,Product_76752,B,489.92,2022-09-26
P76753,Product_76753,B,938.26,2024-07-12
P76754,Product_76754,D,833.09,2024-10-08
P76755,Product_76755,C,164.6,2025-11-17
P76756,Product_76756,C,723.18,2025-12-20
P76757,Product_76757,D,255.3,2022-02-06
P76758,Product_76758,A,362.4,2020-05-10
P76759,Product_76759,B,56.79,2022-06-03
P76760,Product_76760,D,111.59,2023-08-10
P76761,Product_76761,C,735.29,2021-12-09
P76762,Product_76762,B,79.53,2024-08-30
P76763,Product_76763,B,877.24,2024-12-27
P76764,Product_76764,B,968.84,2022-12-06
P76765,Product_76765,C,941.16,2021-06-02
P76766,Product_76766,D,161.67,2022-09-18
P76767,Product_76767,A,856.12,2022-12-08
P76768,Product_76768,C,565.85,2021-12-28
P76769,Product_76769,C,380.92,2025-12-11
P76770,Product_76770,B,911.7,2025-08-31
P76771,Product_76771,B,485.65,2025-11-22
P76772,Product_76772,B,845.6,2022-10-08
P76773,Product_76773,D,505.22,2023-06-18
P76774,Product_76774,A,16.75,2020-11-18
P76775,Product_76775,A,251.3,2022-11-20
P76776,Product_76776,B,896.31,2023-11-20
P76777,Product_76777,A,19.21,2021-12-09
P76778,Product_76778,A,465.34,2020-07-31
P76779,Product_76779,C,635.95,2022-08-14
P76780,Product_76780,D,860.94,2022-04-11
P76781,Product_76781,B,47.63,2023-07-17
P76782,Product_76782,B,220.55,2024-06-14
P76783,Product_76783,A,711.84,2021-09-19
P76784,Product_76784,C,398.49,2021-05-17
P76785,Product_76785,B,634.8,2020-04-17
P76786,Product_76786,C,513.8,2022-03-05
P76787,Product_76787,B,116.06,2024-10-30
P76788,Product_76788,A,268.57,2022-02-23
P76789,Product_76789,D,676.22,2020-09-04
P76790,Product_76790,A,470.53,2024-02-12
P76791,Product_76791,D,434.61,2025-04-25
P76792,Product_76792,A,677.68,2023-09-18
P76793,Product_76793,C,342.12,2024-07-25
P76794,Product_76794,A,533.72,2022-01-11
P76795,Product_76795,A,596.19,2021-02-05
P76796,Product_76796,A,504.49,2025-08-20
P76797,Product_76797,A,339.34,2024-09-26
P76798,Product_76798,A,440.75,2025-03-27
P76799,Product_76799,B,29.05,2023-12-13
P76800,Product_76800,C,590.69,2022-06-08
P76801,Product_76801,C,880.63,2023-08-04
P76802,Product_76802,C,559.23,2024-12-08
P76803,Product_76803,C,24.4,2023-05-08
P76804,Product_76804,B,431.37,2022-05-29
P76805,Product_76805,A,47.87,2020-07-02
P76806,Product_76806,D,914.41,2025-04-19
P76807,Product_76807,D,661.53,2021-07-21
P76808,Product_76808,B,662.63,2021-03-28
P76809,Product_76809,B,717.96,2023-01-17
P76810,Product_76810,D,891.62,2023-01-07
P76811,Product_76811,C,543.15,2024-05-04
P76812,Product_76812,C,223.95,2025-08-06
P76813,Product_76813,C,654.28,2021-09-08
P76814,Product_76814,C,688.79,2022-04-10
P76815,Product_76815,A,445.27,2023-08-20
P76816,Product_76816,D,279.85,2025-02-20
P76817,Product_76817,C,456.36,2021-09-06
P76818,Product_76818,D,809.72,2021-06-07
P76819,Product_76819,A,346.9,2020-12-16
P76820,Product_76820,A,693.55,2024-02-14
P76821,Product_76821,C,492.59,2024-03-11
P76822,Product_76822,A,21.46,2025-03-03
P76823,Product_76823,D,888.24,2021-07-15
P76824,Product_76824,C,805.75,2020-02-21
P76825,Product_76825,B,680.48,2022-01-03
P76826,Product_76826,A,489.85,2025-12-25
P76827,Product_76827,D,419.89,2025-08-14
P76828,Product_76828,A,779.11,2020-02-29
P76829,Product_76829,B,507.22,2023-02-16
P76830,Product_76830,B,464.05,2025-03-27
P76831,Product_76831,D,939.76,2022-01-16
P76832,Product_76832,D,236.04,2022-01-31
P76833,Product_76833,C,665.19,2024-04-05
P76834,Product_76834,A,594.13,2024-06-02
P76835,Product_76835,D,76.94,2023-12-13
P76836,Product_76836,D,39.19,2020-05-22
P76837,Product_76837,A,575.32,2025-04-03
P76838,Product_76838,B,41.85,2021-03-22
P76839,Product_76839,A,678.03,2025-09-18
P76840,Product_76840,C,315.14,2024-10-12
P76841,Product_76841,D,440.23,2025-03-09
P76842,Product_76842,A,518.16,2025-04-09
P76843,Product_76843,B,832.82,2023-11-02
P76844,Product_76844,B,20.89,2025-07-31
P76845,Product_76845,C,329.89,2025-07-08
P76846,Product_76846,A,753.65,2024-10-20
P76847,Product_76847,B,635.55,2021-12-20
P76848,Product_76848,D,822.57,2025-12-12
P76849,Product_76849,D,599.79,2023-07-17
P76850,Product_76850,B,810.71,2020-11-08
P76851,Product_76851,A,899.37,2021-02-10
P76852,Product_76852,D,250.19,2022-05-04
P76853,Product_76853,D,710.13,2022-03-30
P76854,Product_76854,B,104.94,2021-09-28
P76855,Product_76855,C,538.86,2022-11-17
P76856,Product_76856,B,681.41,2025-03-13
P76857,Product_76857,C,91.52,2021-11-13
P76858,Product_76858,A,777.58,2022-09-01
P76859,Product_76859,A,477.91,2025-09-10
P76860,Product_76860,D,274.4,2022-10-20
P76861,Product_76861,C,510.92,2024-12-15
P76862,Product_76862,D,404.36,2024-09-19
P76863,Product_76863,D,701.48,2023-09-08
P76864,Product_76864,B,394.39,2025-11-30
P76865,Product_76865,C,633.13,2023-09-28
P76866,Product_76866,D,671.66,2023-08-18
P76867,Product_76867,C,868.98,2024-09-09
P76868,Product_76868,C,530.01,2023-05-18
P76869,Product_76869,B,882.13,2022-02-28
P76870,Product_76870,C,556.48,2022-01-19
P76871,Product_76871,D,633.87,2020-04-10
P76872,Product_76872,D,429.14,2022-02-05
P76873,Product_76873,A,743.1,2022-02-25
P76874,Product_76874,A,330.91,2020-08-05
P76875,Product_76875,C,885.14,2022-08-20
P76876,Product_76876,B,696.63,2020-08-14
P76877,Product_76877,A,512.03,2021-07-07
P76878,Product_76878,B,268.17,2022-01-05
P76879,Product_76879,D,978.67,2021-08-20
P76880,Product_76880,A,384.54,2022-10-28
P76881,Product_76881,C,30.68,2020-09-01
P76882,Product_76882,C,513.85,2024-07-22
P76883,Product_76883,B,895.58,2023-09-03
P76884,Product_76884,B,633.94,2024-05-14
P76885,Product_76885,D,130.57,2021-04-11
P76886,Product_76886,A,598.16,2022-06-16
P76887,Product_76887,D,611.04,2024-01-21
P76888,Product_76888,C,875.76,2022-09-06
P76889,Product_76889,C,482.24,2025-08-23
P76890,Product_76890,D,770.8,2024-10-01
P76891,Product_76891,D,414.08,2024-03-15
P76892,Product_76892,A,198.1,2022-09-24
P76893,Product_76893,B,703.29,2020-05-20
P76894,Product_76894,C,969.43,2021-11-01
P76895,Product_76895,C,258.64,2020-08-03
P76896,Product_76896,D,47.27,2025-01-19
P76897,Product_76897,D,640.9,2025-10-10
P76898,Product_76898,A,115.94,2022-07-18
P76899,Product_76899,B,707.9,2022-01-03
P76900,Product_76900,D,445.95,2023-07-23
P76901,Product_76901,C,951.24,2025-07-28
P76902,Product_76902,D,921.29,2024-07-28
P76903,Product_76903,C,213.24,2025-08-28
P76904,Product_76904,A,424.96,2025-03-23
P76905,Product_76905,A,336.13,2022-11-29
P76906,Product_76906,A,590.76,2022-06-13
P76907,Product_76907,B,401.47,2021-08-20
P76908,Product_76908,B,935.57,2025-02-14
P76909,Product_76909,C,655.21,2024-07-23
P76910,Product_76910,C,600.52,2020-01-23
P76911,Product_76911,D,193.75,2021-05-11
P76912,Product_76912,D,249.81,2021-01-22
P76913,Product_76913,A,517.61,2021-06-10
P76914,Product_76914,B,437.97,2021-05-10
P76915,Product_76915,C,35.62,2025-12-17
P76916,Product_76916,A,532.11,2022-06-29
P76917,Product_76917,B,544.56,2020-02-24
P76918,Product_76918,A,597.33,2021-12-01
P76919,Product_76919,D,838.51,2024-12-31
P76920,Product_76920,C,671.1,2024-12-04
P76921,Product_76921,C,833.46,2022-10-31
P76922,Product_76922,D,854.22,2025-07-28
P76923,Product_76923,A,354.65,2022-10-19
P76924,Product_76924,A,202.21,2024-05-30
P76925,Product_76925,C,314.0,2022-07-11
P76926,Product_76926,D,796.09,2021-03-14
P76927,Product_76927,C,507.92,2021-06-23
