CounterpartyId,CounterpartyType,Country_CD,RiskRating,Status,CREATED_TS
CP042158,CORP,C29174,MEDIUM,ACTIVE,2025-09-25 03:44:43
CP042159,CORP,C23013,LOW,ACTIVE,2023-10-06 12:49:07
CP042160,FUND,C38564,MEDIUM,ACTIVE,2025-07-25 03:23:44
CP042161,BANK,C07099,LOW,ACTIVE,2022-04-11 16:51:42
CP042162,CORP,C25348,HIGH,ACTIVE,2020-09-27 08:07:31
CP042163,FUND,C48461,MEDIUM,ACTIVE,2023-09-13 05:50:06
CP042164,FUND,C00753,LOW,ACTIVE,2023-02-04 13:33:00
CP042165,CORP,C07717,HIGH,ACTIVE,2021-04-05 04:47:24
CP042166,FUND,C47718,HIGH,ACTIVE,2021-10-08 08:30:26
CP042167,CORP,C11567,LOW,ACTIVE,2022-02-19 08:53:11
CP042168,FUND,C38637,HIGH,ACTIVE,2025-08-25 14:21:31
CP042169,FUND,C16503,MEDIUM,ACTIVE,2022-04-09 05:09:44
CP042170,CORP,C46283,HIGH,ACTIVE,2024-10-04 08:34:04
CP042171,BANK,C40887,HIGH,ACTIVE,2021-03-15 14:52:06
CP042172,CORP,C25040,HIGH,ACTIVE,2023-01-09 23:50:11
CP042173,BANK,C13004,MEDIUM,ACTIVE,2021-04-02 22:15:54
CP042174,FUND,C15743,HIGH,ACTIVE,2020-03-29 00:45:36
CP042175,BANK,C46415,HIGH,ACTIVE,2021-09-14 20:09:16
CP042176,CORP,C39229,LOW,ACTIVE,2025-07-19 22:17:37
CP042177,CORP,C22874,LOW,ACTIVE,2024-02-13 18:00:51
CP042178,FUND,C23352,MEDIUM,ACTIVE,2024-11-14 20:36:16
CP042179,BANK,C22308,MEDIUM,ACTIVE,2021-04-19 20:17:49
CP042180,CORP,C36849,MEDIUM,ACTIVE,2020-01-14 02:17:41
CP042181,FUND,C06344,LOW,ACTIVE,2024-04-06 22:10:47
CP042182,BANK,C17578,HIGH,ACTIVE,2021-04-17 07:33:46
CP042183,FUND,C13526,HIGH,ACTIVE,2024-11-07 12:23:04
CP042184,CORP,C45451,MEDIUM,ACTIVE,2021-04-27 05:51:24
CP042185,FUND,C47875,HIGH,ACTIVE,2021-05-08 05:13:49
CP042186,FUND,C12018,LOW,ACTIVE,2022-08-27 08:15:58
CP042187,CORP,C03166,MEDIUM,ACTIVE,2022-04-19 04:26:26
CP042188,CORP,C34634,MEDIUM,ACTIVE,2025-03-21 08:18:34
CP042189,FUND,C22859,HIGH,ACTIVE,2025-05-08 08:24:38
CP042190,BANK,C20352,MEDIUM,ACTIVE,2021-06-05 02:00:05
CP042191,BANK,C32848,HIGH,ACTIVE,2021-10-23 03:18:06
CP042192,CORP,C13107,MEDIUM,ACTIVE,2020-04-21 11:46:45
CP042193,FUND,C18452,MEDIUM,ACTIVE,2020-04-08 14:58:13
CP042194,CORP,C24702,MEDIUM,ACTIVE,2021-10-25 15:49:18
CP042195,BANK,C32515,HIGH,ACTIVE,2020-08-15 19:10:02
CP042196,CORP,C47920,HIGH,ACTIVE,2023-06-13 06:57:33
CP042197,FUND,C10139,HIGH,ACTIVE,2020-03-14 20:14:15
CP042198,CORP,C25572,MEDIUM,ACTIVE,2020-05-05 06:29:46
CP042199,BANK,C09054,LOW,ACTIVE,2023-12-04 10:35:39
CP042200,FUND,C30984,HIGH,ACTIVE,2023-06-24 00:08:53
CP042201,BANK,C09012,HIGH,ACTIVE,2025-03-03 03:46:00
CP042202,FUND,C43567,LOW,ACTIVE,2020-04-11 14:37:32
CP042203,BANK,C32217,HIGH,ACTIVE,2022-03-15 17:17:52
CP042204,BANK,C45310,HIGH,ACTIVE,2022-10-30 20:47:12
CP042205,FUND,C16428,HIGH,ACTIVE,2025-06-25 16:53:03
CP042206,CORP,C02144,MEDIUM,ACTIVE,2024-07-11 08:20:50
CP042207,FUND,C02787,LOW,ACTIVE,2022-10-02 16:06:20
CP042208,BANK,C32356,HIGH,ACTIVE,2025-03-14 22:36:47
CP042209,FUND,C21399,MEDIUM,ACTIVE,2021-08-21 03:17:18
CP042210,FUND,C29111,MEDIUM,ACTIVE,2023-07-03 23:06:14
CP042211,CORP,C47027,MEDIUM,ACTIVE,2022-11-26 08:24:12
CP042212,BANK,C49855,HIGH,ACTIVE,2023-01-29 20:35:00
CP042213,FUND,C46083,LOW,ACTIVE,2025-11-09 10:17:26
CP042214,CORP,C32974,HIGH,ACTIVE,2024-05-03 23:43:34
CP042215,CORP,C41376,LOW,ACTIVE,2023-11-02 01:34:07
CP042216,BANK,C23684,MEDIUM,ACTIVE,2021-10-25 03:54:27
CP042217,BANK,C25021,HIGH,ACTIVE,2021-06-21 02:55:05
CP042218,CORP,C19842,LOW,ACTIVE,2020-07-28 19:36:44
CP042219,BANK,C21215,HIGH,ACTIVE,2022-10-27 20:35:16
CP042220,BANK,C22708,HIGH,ACTIVE,2025-07-20 18:13:29
CP042221,BANK,C35433,MEDIUM,ACTIVE,2023-10-03 01:15:09
CP042222,CORP,C32175,LOW,ACTIVE,2023-12-02 17:28:25
CP042223,FUND,C41748,LOW,ACTIVE,2023-02-23 07:34:47
CP042224,FUND,C05940,LOW,ACTIVE,2026-03-03 06:09:53
CP042225,BANK,C31744,MEDIUM,ACTIVE,2022-08-31 09:27:26
CP042226,CORP,C08346,LOW,ACTIVE,2024-06-05 13:04:26
CP042227,BANK,C34787,LOW,ACTIVE,2021-12-16 23:44:00
CP042228,FUND,C44590,HIGH,ACTIVE,2023-08-26 04:12:57
CP042229,CORP,C22560,HIGH,ACTIVE,2024-07-29 07:46:57
CP042230,FUND,C46813,HIGH,ACTIVE,2020-07-27 22:55:28
CP042231,FUND,C15147,MEDIUM,ACTIVE,2025-10-12 17:17:59
CP042232,FUND,C04436,MEDIUM,ACTIVE,2024-09-22 09:20:27
CP042233,CORP,C04111,HIGH,ACTIVE,2020-01-13 10:51:52
CP042234,CORP,C21284,LOW,ACTIVE,2021-07-15 01:31:13
CP042235,FUND,C35208,LOW,ACTIVE,2021-06-03 01:12:25
CP042236,CORP,C33948,MEDIUM,ACTIVE,2021-07-15 05:06:38
CP042237,BANK,C34707,MEDIUM,ACTIVE,2023-05-04 13:53:29
CP042238,CORP,C19335,HIGH,ACTIVE,2025-01-10 17:50:25
CP042239,CORP,C16814,MEDIUM,ACTIVE,2021-10-13 18:20:32
CP042240,FUND,C19685,MEDIUM,ACTIVE,2021-11-28 23:13:48
CP042241,BANK,C32168,HIGH,ACTIVE,2023-08-12 21:52:43
CP042242,BANK,C41769,MEDIUM,ACTIVE,2023-03-08 02:39:26
CP042243,CORP,C26118,MEDIUM,ACTIVE,2020-11-17 17:57:22
CP042244,BANK,C05691,LOW,ACTIVE,2024-06-21 06:16:14
CP042245,CORP,C12176,MEDIUM,ACTIVE,2025-03-01 15:21:49
CP042246,FUND,C33993,HIGH,ACTIVE,2022-03-29 07:18:55
CP042247,BANK,C31652,LOW,ACTIVE,2022-09-06 16:16:53
CP042248,BANK,C45298,MEDIUM,ACTIVE,2022-11-29 19:14:56
CP042249,BANK,C19542,HIGH,ACTIVE,2025-03-31 04:08:18
CP042250,BANK,C46379,LOW,ACTIVE,2022-03-02 14:20:13
CP042251,BANK,C04980,HIGH,ACTIVE,2024-01-26 16:33:22
CP042252,FUND,C18919,MEDIUM,ACTIVE,2021-10-11 01:37:32
CP042253,CORP,C35107,HIGH,ACTIVE,2025-03-22 12:23:21
CP042254,CORP,C14824,HIGH,ACTIVE,2021-09-08 09:14:43
CP042255,FUND,C49855,HIGH,ACTIVE,2022-01-27 18:21:44
CP042256,FUND,C47089,MEDIUM,ACTIVE,2022-02-25 20:02:22
CP042257,FUND,C15529,HIGH,ACTIVE,2025-01-31 08:49:58
CP042258,CORP,C47645,MEDIUM,ACTIVE,2025-09-04 19:23:22
CP042259,FUND,C46054,HIGH,ACTIVE,2022-01-28 15:46:04
CP042260,BANK,C41477,LOW,ACTIVE,2022-06-14 16:09:28
CP042261,CORP,C33815,HIGH,ACTIVE,2026-02-23 07:37:20
CP042262,FUND,C29430,HIGH,ACTIVE,2024-07-21 06:28:00
CP042263,BANK,C44060,MEDIUM,ACTIVE,2023-02-14 18:09:17
CP042264,CORP,C37481,MEDIUM,ACTIVE,2021-06-13 11:25:40
CP042265,BANK,C02284,HIGH,ACTIVE,2021-05-09 19:33:22
CP042266,FUND,C25526,LOW,ACTIVE,2021-04-08 10:13:39
CP042267,FUND,C34888,LOW,ACTIVE,2020-05-03 07:35:01
CP042268,BANK,C33221,HIGH,ACTIVE,2023-06-27 07:38:37
CP042269,FUND,C42573,HIGH,ACTIVE,2020-06-04 01:30:16
CP042270,BANK,C39824,MEDIUM,ACTIVE,2022-08-02 22:42:24
CP042271,FUND,C19255,MEDIUM,ACTIVE,2020-05-15 20:21:09
CP042272,CORP,C14218,MEDIUM,ACTIVE,2022-10-10 23:13:23
CP042273,FUND,C12000,LOW,ACTIVE,2025-04-12 04:04:19
CP042274,CORP,C28316,LOW,ACTIVE,2021-02-26 19:23:52
CP042275,CORP,C12956,HIGH,ACTIVE,2022-10-09 06:31:38
CP042276,BANK,C25148,MEDIUM,ACTIVE,2025-03-11 04:31:28
CP042277,FUND,C22593,LOW,ACTIVE,2020-05-30 10:04:20
CP042278,BANK,C45555,MEDIUM,ACTIVE,2026-01-29 01:12:46
CP042279,FUND,C06571,MEDIUM,ACTIVE,2022-07-24 20:42:56
CP042280,CORP,C08759,MEDIUM,ACTIVE,2026-01-18 06:08:10
CP042281,FUND,C44861,MEDIUM,ACTIVE,2023-12-30 19:22:33
CP042282,BANK,C18539,LOW,ACTIVE,2021-08-28 17:05:41
CP042283,BANK,C34800,LOW,ACTIVE,2024-04-14 08:46:20
CP042284,CORP,C43006,LOW,ACTIVE,2021-10-29 13:26:06
CP042285,CORP,C24384,HIGH,ACTIVE,2021-11-19 07:56:08
CP042286,BANK,C30129,LOW,ACTIVE,2020-03-19 09:40:38
CP042287,CORP,C42576,HIGH,ACTIVE,2022-02-04 16:23:50
CP042288,CORP,C09697,HIGH,ACTIVE,2024-03-17 03:09:03
CP042289,BANK,C30817,HIGH,ACTIVE,2022-07-27 02:11:07
CP042290,BANK,C49508,LOW,ACTIVE,2025-09-17 18:16:33
CP042291,BANK,C33463,LOW,ACTIVE,2021-08-22 04:07:55
CP042292,BANK,C06799,MEDIUM,ACTIVE,2024-06-03 08:46:11
CP042293,BANK,C04420,LOW,ACTIVE,2020-03-04 23:23:34
CP042294,CORP,C00116,HIGH,ACTIVE,2023-08-07 06:38:55
CP042295,FUND,C03532,MEDIUM,ACTIVE,2025-03-10 22:44:30
CP042296,FUND,C03909,LOW,ACTIVE,2020-07-10 03:22:33
CP042297,FUND,C11965,MEDIUM,ACTIVE,2025-07-04 15:51:13
CP042298,CORP,C14014,MEDIUM,ACTIVE,2023-04-12 21:45:34
CP042299,BANK,C08299,LOW,ACTIVE,2026-02-01 21:36:52
CP042300,CORP,C02636,LOW,ACTIVE,2020-01-02 01:33:57
CP042301,BANK,C13832,HIGH,ACTIVE,2024-01-10 07:57:03
CP042302,CORP,C23206,HIGH,ACTIVE,2023-05-22 20:44:54
CP042303,CORP,C43889,MEDIUM,ACTIVE,2025-11-06 08:29:14
CP042304,CORP,C14817,MEDIUM,ACTIVE,2020-09-19 15:28:55
CP042305,FUND,C21555,LOW,ACTIVE,2021-12-10 18:56:12
CP042306,CORP,C48264,LOW,ACTIVE,2023-02-09 21:26:35
CP042307,CORP,C46529,HIGH,ACTIVE,2021-11-02 04:00:34
CP042308,CORP,C03019,MEDIUM,ACTIVE,2023-06-21 02:36:57
CP042309,CORP,C36141,HIGH,ACTIVE,2022-05-24 10:47:06
CP042310,CORP,C27460,MEDIUM,ACTIVE,2022-02-23 01:41:05
CP042311,CORP,C34518,LOW,ACTIVE,2025-06-30 19:26:42
CP042312,BANK,C09117,HIGH,ACTIVE,2024-07-17 16:02:56
CP042313,CORP,C02763,LOW,ACTIVE,2024-02-29 06:48:16
CP042314,BANK,C15874,MEDIUM,ACTIVE,2023-10-27 10:00:35
CP042315,BANK,C43508,LOW,ACTIVE,2021-05-28 12:05:08
CP042316,CORP,C48285,HIGH,ACTIVE,2024-03-15 04:04:10
CP042317,CORP,C29587,MEDIUM,ACTIVE,2020-12-10 06:11:27
CP042318,FUND,C30886,HIGH,ACTIVE,2022-12-01 00:33:49
CP042319,FUND,C21215,LOW,ACTIVE,2025-06-04 06:17:21
CP042320,BANK,C32366,HIGH,ACTIVE,2022-12-23 22:15:07
CP042321,FUND,C17584,MEDIUM,ACTIVE,2023-03-06 19:17:58
CP042322,FUND,C43878,HIGH,ACTIVE,2022-06-19 22:44:11
CP042323,FUND,C25816,LOW,ACTIVE,2020-05-07 08:27:35
CP042324,FUND,C25313,HIGH,ACTIVE,2021-03-14 07:11:38
CP042325,FUND,C00948,LOW,ACTIVE,2026-03-06 18:30:29
CP042326,FUND,C17101,MEDIUM,ACTIVE,2026-03-20 03:49:48
CP042327,CORP,C10730,HIGH,ACTIVE,2021-04-05 09:29:54
CP042328,FUND,C34015,MEDIUM,ACTIVE,2025-07-10 11:59:02
CP042329,BANK,C47914,HIGH,ACTIVE,2023-09-09 08:47:18
CP042330,FUND,C03147,MEDIUM,ACTIVE,2025-06-28 01:58:17
CP042331,FUND,C16480,HIGH,ACTIVE,2024-07-13 06:21:18
CP042332,FUND,C00552,LOW,ACTIVE,2020-01-02 08:51:25
CP042333,FUND,C40360,HIGH,ACTIVE,2021-06-26 19:10:22
CP042334,BANK,C00868,LOW,ACTIVE,2022-01-07 01:00:25
CP042335,CORP,C23043,HIGH,ACTIVE,2021-05-19 06:47:23
CP042336,BANK,C02860,LOW,ACTIVE,2020-01-02 02:01:37
CP042337,BANK,C01841,MEDIUM,ACTIVE,2025-07-12 14:52:09
CP042338,CORP,C01551,LOW,ACTIVE,2024-04-24 18:59:44
CP042339,BANK,C18936,LOW,ACTIVE,2024-10-08 18:22:51
CP042340,BANK,C43575,HIGH,ACTIVE,2022-04-07 08:56:03
CP042341,FUND,C43950,LOW,ACTIVE,2024-06-15 06:14:06
CP042342,CORP,C38204,MEDIUM,ACTIVE,2024-07-17 11:57:04
CP042343,CORP,C47277,LOW,ACTIVE,2024-12-16 19:10:34
CP042344,BANK,C28369,MEDIUM,ACTIVE,2023-03-08 16:33:17
CP042345,CORP,C35227,MEDIUM,ACTIVE,2023-11-08 18:50:07
CP042346,CORP,C22148,LOW,ACTIVE,2023-11-16 00:38:56
CP042347,CORP,C16455,HIGH,ACTIVE,2022-06-23 08:01:41
CP042348,CORP,C21239,MEDIUM,ACTIVE,2022-06-21 01:33:20
CP042349,CORP,C04220,MEDIUM,ACTIVE,2022-06-29 06:27:28
CP042350,FUND,C12368,MEDIUM,ACTIVE,2022-06-11 00:42:17
CP042351,BANK,C06674,MEDIUM,ACTIVE,2022-05-29 03:23:29
CP042352,CORP,C08296,MEDIUM,ACTIVE,2025-04-30 00:03:24
CP042353,BANK,C23999,MEDIUM,ACTIVE,2020-10-01 09:22:39
CP042354,CORP,C34408,MEDIUM,ACTIVE,2023-05-07 11:02:40
CP042355,CORP,C19680,MEDIUM,ACTIVE,2020-09-16 02:08:15
CP042356,CORP,C18261,LOW,ACTIVE,2022-11-24 00:00:38
CP042357,FUND,C26521,MEDIUM,ACTIVE,2025-07-06 23:56:22
CP042358,CORP,C32014,LOW,ACTIVE,2020-11-02 11:08:48
CP042359,FUND,C18976,MEDIUM,ACTIVE,2020-07-31 02:28:45
CP042360,FUND,C30270,HIGH,ACTIVE,2021-05-13 15:30:18
CP042361,FUND,C17289,HIGH,ACTIVE,2025-02-19 00:00:04
CP042362,CORP,C20687,LOW,ACTIVE,2025-04-21 01:21:14
CP042363,BANK,C36136,HIGH,ACTIVE,2024-01-13 16:46:49
CP042364,BANK,C16118,HIGH,ACTIVE,2020-12-27 00:27:39
CP042365,FUND,C36990,MEDIUM,ACTIVE,2023-07-21 10:45:27
CP042366,FUND,C33904,LOW,ACTIVE,2024-02-01 00:46:52
CP042367,BANK,C34589,LOW,ACTIVE,2023-08-01 14:54:35
CP042368,BANK,C02510,HIGH,ACTIVE,2020-09-25 22:01:33
CP042369,FUND,C21285,MEDIUM,ACTIVE,2024-10-21 19:04:09
CP042370,CORP,C30549,MEDIUM,ACTIVE,2021-12-25 05:07:30
CP042371,BANK,C46805,MEDIUM,ACTIVE,2021-09-03 01:45:04
CP042372,FUND,C09656,LOW,ACTIVE,2023-07-28 15:30:49
CP042373,BANK,C47214,MEDIUM,ACTIVE,2025-09-25 13:44:40
CP042374,CORP,C41887,MEDIUM,ACTIVE,2023-05-17 05:00:01
CP042375,CORP,C49379,HIGH,ACTIVE,2021-03-14 03:04:17
CP042376,BANK,C22775,MEDIUM,ACTIVE,2024-08-28 02:42:58
CP042377,BANK,C13380,HIGH,ACTIVE,2023-10-23 06:58:28
CP042378,CORP,C39983,LOW,ACTIVE,2024-02-15 21:57:27
CP042379,CORP,C00055,MEDIUM,ACTIVE,2025-03-14 21:52:11
CP042380,FUND,C34479,HIGH,ACTIVE,2024-11-20 18:39:07
CP042381,BANK,C48923,HIGH,ACTIVE,2025-11-13 19:54:16
CP042382,BANK,C42117,MEDIUM,ACTIVE,2021-02-01 13:47:14
CP042383,FUND,C14806,MEDIUM,ACTIVE,2023-01-13 17:12:15
CP042384,BANK,C40896,HIGH,ACTIVE,2023-05-27 20:28:01
CP042385,FUND,C24501,LOW,ACTIVE,2020-09-29 05:35:44
CP042386,CORP,C23438,LOW,ACTIVE,2022-01-13 01:33:13
CP042387,CORP,C35900,MEDIUM,ACTIVE,2020-03-09 07:51:42
CP042388,CORP,C06093,MEDIUM,ACTIVE,2023-04-27 14:57:59
CP042389,FUND,C25147,LOW,ACTIVE,2023-12-16 12:53:51
CP042390,FUND,C37743,HIGH,ACTIVE,2023-03-30 03:56:26
CP042391,CORP,C48876,MEDIUM,ACTIVE,2025-01-30 09:33:54
CP042392,FUND,C41945,HIGH,ACTIVE,2024-11-18 05:41:44
CP042393,FUND,C34896,MEDIUM,ACTIVE,2022-12-12 08:36:34
CP042394,CORP,C20435,HIGH,ACTIVE,2024-05-03 02:10:16
CP042395,CORP,C33957,LOW,ACTIVE,2021-10-13 20:51:06
CP042396,FUND,C06171,MEDIUM,ACTIVE,2020-08-27 16:47:14
CP042397,BANK,C44254,HIGH,ACTIVE,2022-08-31 11:09:38
CP042398,FUND,C24931,LOW,ACTIVE,2023-11-23 04:56:09
CP042399,BANK,C49953,LOW,ACTIVE,2023-10-15 08:13:33
CP042400,BANK,C33604,LOW,ACTIVE,2021-03-04 07:31:29
CP042401,CORP,C41031,HIGH,ACTIVE,2020-07-30 21:24:00
CP042402,FUND,C07110,HIGH,ACTIVE,2020-11-30 10:02:17
CP042403,FUND,C00973,MEDIUM,ACTIVE,2021-03-05 03:40:25
CP042404,BANK,C15696,HIGH,ACTIVE,2023-05-09 06:31:14
CP042405,FUND,C17166,HIGH,ACTIVE,2023-09-21 02:20:15
CP042406,CORP,C08518,MEDIUM,ACTIVE,2020-03-16 12:31:00
CP042407,FUND,C40392,HIGH,ACTIVE,2025-04-20 21:05:12
CP042408,CORP,C01524,MEDIUM,ACTIVE,2020-06-25 10:47:32
CP042409,FUND,C06113,MEDIUM,ACTIVE,2020-04-29 09:02:20
CP042410,CORP,C04446,MEDIUM,ACTIVE,2023-07-11 10:40:00
CP042411,BANK,C47215,HIGH,ACTIVE,2025-03-06 10:43:55
CP042412,FUND,C41508,MEDIUM,ACTIVE,2025-10-25 23:58:42
CP042413,BANK,C09942,HIGH,ACTIVE,2023-08-23 10:50:04
CP042414,BANK,C01699,LOW,ACTIVE,2023-07-14 20:10:12
CP042415,FUND,C33555,MEDIUM,ACTIVE,2026-01-23 02:53:46
CP042416,FUND,C42131,LOW,ACTIVE,2022-04-13 03:44:02
CP042417,BANK,C02669,MEDIUM,ACTIVE,2021-04-14 15:46:14
CP042418,CORP,C29062,HIGH,ACTIVE,2023-03-08 19:41:25
CP042419,FUND,C15389,MEDIUM,ACTIVE,2023-11-13 03:06:33
CP042420,CORP,C21770,HIGH,ACTIVE,2020-03-07 04:40:03
CP042421,CORP,C22817,MEDIUM,ACTIVE,2023-01-17 10:12:06
CP042422,CORP,C15204,HIGH,ACTIVE,2020-07-16 19:07:48
CP042423,FUND,C31855,MEDIUM,ACTIVE,2022-12-03 12:59:51
CP042424,FUND,C43456,LOW,ACTIVE,2021-06-20 15:20:49
CP042425,BANK,C37477,HIGH,ACTIVE,2020-08-02 16:34:47
CP042426,FUND,C04842,MEDIUM,ACTIVE,2025-02-28 19:44:35
CP042427,FUND,C48032,MEDIUM,ACTIVE,2022-07-10 02:36:19
CP042428,FUND,C38291,HIGH,ACTIVE,2024-01-04 14:34:53
CP042429,BANK,C33895,MEDIUM,ACTIVE,2023-01-18 18:33:37
CP042430,CORP,C31553,HIGH,ACTIVE,2022-05-14 01:56:41
CP042431,FUND,C10819,LOW,ACTIVE,2022-05-29 17:22:31
CP042432,CORP,C32993,MEDIUM,ACTIVE,2021-04-04 05:00:00
CP042433,FUND,C12901,LOW,ACTIVE,2023-08-15 02:01:23
CP042434,FUND,C40821,HIGH,ACTIVE,2020-08-25 11:25:32
CP042435,FUND,C10005,LOW,ACTIVE,2021-07-18 23:30:28
CP042436,FUND,C24376,HIGH,ACTIVE,2023-07-18 00:59:01
CP042437,BANK,C07979,HIGH,ACTIVE,2022-10-22 18:07:22
CP042438,BANK,C43380,LOW,ACTIVE,2024-09-19 00:06:29
CP042439,CORP,C24479,HIGH,ACTIVE,2023-02-23 12:33:38
CP042440,FUND,C28127,HIGH,ACTIVE,2021-09-07 00:41:45
CP042441,FUND,C27396,LOW,ACTIVE,2021-03-13 01:39:04
CP042442,FUND,C15940,MEDIUM,ACTIVE,2025-02-13 16:43:37
CP042443,BANK,C15259,LOW,ACTIVE,2022-05-26 09:44:42
CP042444,CORP,C41997,MEDIUM,ACTIVE,2026-01-29 23:52:34
CP042445,CORP,C08505,HIGH,ACTIVE,2022-09-04 14:31:51
CP042446,FUND,C40494,LOW,ACTIVE,2024-12-07 14:16:26
CP042447,FUND,C31492,MEDIUM,ACTIVE,2022-01-05 17:58:04
CP042448,FUND,C41812,HIGH,ACTIVE,2024-09-22 19:03:11
CP042449,FUND,C09134,HIGH,ACTIVE,2025-02-20 03:56:59
CP042450,CORP,C11538,LOW,ACTIVE,2020-10-30 05:36:50
CP042451,FUND,C35559,HIGH,ACTIVE,2023-02-26 11:58:37
CP042452,BANK,C24326,LOW,ACTIVE,2020-01-28 06:10:55
CP042453,FUND,C15853,HIGH,ACTIVE,2026-02-04 20:44:36
CP042454,FUND,C33930,MEDIUM,ACTIVE,2025-02-20 14:34:49
CP042455,CORP,C38478,MEDIUM,ACTIVE,2024-07-29 20:06:16
CP042456,FUND,C47204,LOW,ACTIVE,2025-11-20 21:25:04
CP042457,CORP,C18325,HIGH,ACTIVE,2022-08-24 19:46:23
CP042458,BANK,C34628,MEDIUM,ACTIVE,2024-05-16 04:59:49
CP042459,FUND,C05280,LOW,ACTIVE,2024-11-22 23:39:31
CP042460,BANK,C34762,LOW,ACTIVE,2022-08-01 09:16:51
CP042461,BANK,C21395,LOW,ACTIVE,2020-02-26 17:44:29
CP042462,BANK,C31210,LOW,ACTIVE,2020-07-04 22:45:22
CP042463,CORP,C28190,HIGH,ACTIVE,2020-10-01 00:35:35
CP042464,FUND,C24648,HIGH,ACTIVE,2021-05-07 15:01:36
CP042465,CORP,C32690,LOW,ACTIVE,2020-02-08 06:21:39
CP042466,FUND,C38980,LOW,ACTIVE,2022-07-12 20:41:37
CP042467,CORP,C28753,MEDIUM,ACTIVE,2022-12-10 19:15:28
CP042468,FUND,C41179,MEDIUM,ACTIVE,2023-03-18 06:46:27
CP042469,FUND,C08274,MEDIUM,ACTIVE,2022-06-08 23:48:06
CP042470,CORP,C42961,LOW,ACTIVE,2023-03-01 12:26:50
CP042471,CORP,C13450,LOW,ACTIVE,2025-05-22 13:11:10
CP042472,FUND,C37508,LOW,ACTIVE,2023-11-14 23:46:27
CP042473,BANK,C23267,HIGH,ACTIVE,2024-01-11 10:29:46
CP042474,BANK,C45055,MEDIUM,ACTIVE,2020-08-23 07:23:32
CP042475,FUND,C47563,MEDIUM,ACTIVE,2023-10-27 02:53:00
CP042476,BANK,C45396,MEDIUM,ACTIVE,2024-01-18 19:45:25
CP042477,FUND,C11204,LOW,ACTIVE,2025-07-19 11:28:12
CP042478,BANK,C45757,MEDIUM,ACTIVE,2021-12-20 03:02:29
CP042479,BANK,C39392,MEDIUM,ACTIVE,2024-03-15 16:01:08
CP042480,BANK,C27369,LOW,ACTIVE,2021-02-27 13:08:18
CP042481,FUND,C20554,LOW,ACTIVE,2025-08-24 16:46:16
CP042482,BANK,C44009,HIGH,ACTIVE,2024-09-08 06:55:38
CP042483,FUND,C04228,LOW,ACTIVE,2022-02-13 05:28:03
CP042484,BANK,C30936,LOW,ACTIVE,2024-07-13 06:51:09
CP042485,FUND,C04030,LOW,ACTIVE,2025-11-22 21:34:18
CP042486,BANK,C39370,LOW,ACTIVE,2023-08-07 00:36:26
CP042487,BANK,C29781,LOW,ACTIVE,2022-02-08 07:25:36
CP042488,CORP,C01413,HIGH,ACTIVE,2022-06-06 01:10:55
CP042489,CORP,C04096,HIGH,ACTIVE,2024-09-01 08:20:23
CP042490,FUND,C37293,MEDIUM,ACTIVE,2021-07-01 15:00:40
CP042491,FUND,C43276,HIGH,ACTIVE,2025-10-07 09:09:33
CP042492,FUND,C44178,LOW,ACTIVE,2024-11-01 16:28:01
CP042493,FUND,C05205,LOW,ACTIVE,2025-05-11 15:29:56
CP042494,CORP,C11548,HIGH,ACTIVE,2024-11-29 20:42:51
CP042495,FUND,C41053,LOW,ACTIVE,2021-04-03 01:53:04
CP042496,FUND,C17154,MEDIUM,ACTIVE,2024-10-08 16:56:25
CP042497,BANK,C23558,MEDIUM,ACTIVE,2021-01-23 23:38:05
CP042498,FUND,C22876,HIGH,ACTIVE,2023-08-09 16:49:33
CP042499,CORP,C48517,HIGH,ACTIVE,2025-08-02 05:03:07
CP042500,FUND,C24125,MEDIUM,ACTIVE,2020-08-18 20:12:49
CP042501,BANK,C39177,HIGH,ACTIVE,2024-05-30 14:43:55
CP042502,BANK,C30599,MEDIUM,ACTIVE,2023-11-25 20:08:48
CP042503,FUND,C23621,HIGH,ACTIVE,2022-05-26 15:46:30
CP042504,CORP,C14482,MEDIUM,ACTIVE,2022-08-14 06:03:22
CP042505,BANK,C15553,MEDIUM,ACTIVE,2025-02-11 01:18:18
CP042506,BANK,C04466,HIGH,ACTIVE,2024-10-06 04:49:54
CP042507,CORP,C38064,MEDIUM,ACTIVE,2025-08-03 21:24:26
CP042508,BANK,C39341,MEDIUM,ACTIVE,2023-07-15 22:31:27
CP042509,FUND,C05589,LOW,ACTIVE,2025-08-21 06:40:05
CP042510,FUND,C13990,LOW,ACTIVE,2022-02-01 12:01:03
CP042511,BANK,C19363,MEDIUM,ACTIVE,2024-02-17 14:47:25
CP042512,CORP,C47999,LOW,ACTIVE,2020-11-17 22:47:23
CP042513,BANK,C28979,LOW,ACTIVE,2020-08-06 10:39:59
CP042514,CORP,C01081,MEDIUM,ACTIVE,2022-09-14 18:10:59
CP042515,BANK,C05246,HIGH,ACTIVE,2025-01-20 20:14:47
CP042516,FUND,C05020,HIGH,ACTIVE,2020-08-31 07:08:03
CP042517,CORP,C11272,MEDIUM,ACTIVE,2024-07-23 19:01:07
CP042518,FUND,C38742,HIGH,ACTIVE,2024-04-26 00:35:42
CP042519,BANK,C49177,HIGH,ACTIVE,2023-03-24 15:25:01
CP042520,CORP,C07870,MEDIUM,ACTIVE,2023-08-02 02:52:38
