COUNTRY_CD,COUNTRY_NAME,REGION,IS_ACTIVE
C42615,Country_C42615,,Y
C42616,Country_C42616,APAC,Y
C42617,Country_C42617,APAC,Y
C42618,Country_C42618,APAC,Y
C42619,Country_C42619,EMEA,Y
C42620,Country_C42620,EMEA,Y
C42621,Country_C42621,APAC,Y
C42622,Country_C42622,EMEA,Y
C42623,Country_C42623,EMEA,Y
C42624,Country_C42624,APAC,Y
C42625,Country_C42625,,Y
C42626,Country_C42626,APAC,Y
C42627,Country_C42627,APAC,Y
C42628,Country_C42628,,Y
C42629,Country_C42629,EMEA,Y
C42630,Country_C42630,APAC,Y
C42631,Country_C42631,APAC,Y
C42632,Country_C42632,EMEA,Y
C42633,Country_C42633,EMEA,Y
C42634,Country_C42634,,Y
C42635,Country_C42635,EMEA,Y
C42636,Country_C42636,APAC,Y
C42637,Country_C42637,EMEA,Y
C42638,Country_C42638,EMEA,Y
C42639,Country_C42639,,Y
C42640,Country_C42640,,Y
C42641,Country_C42641,APAC,Y
C42642,Country_C42642,APAC,Y
C42643,Country_C42643,EMEA,Y
C42644,Country_C42644,APAC,Y
C42645,Country_C42645,APAC,Y
C42646,Country_C42646,EMEA,Y
C42647,Country_C42647,EMEA,Y
C42648,Country_C42648,EMEA,Y
C42649,Country_C42649,,Y
C42650,Country_C42650,,Y
C42651,Country_C42651,EMEA,Y
C42652,Country_C42652,,Y
C42653,Country_C42653,,Y
C42654,Country_C42654,,Y
C42655,Country_C42655,APAC,Y
C42656,Country_C42656,EMEA,Y
C42657,Country_C42657,EMEA,Y
C42658,Country_C42658,APAC,Y
C42659,Country_C42659,,Y
C42660,Country_C42660,EMEA,Y
C42661,Country_C42661,,Y
C42662,Country_C42662,APAC,Y
C42663,Country_C42663,,Y
C42664,Country_C42664,APAC,Y
C42665,Country_C42665,APAC,Y
C42666,Country_C42666,,Y
C42667,Country_C42667,,Y
C42668,Country_C42668,EMEA,Y
C42669,Country_C42669,APAC,Y
C42670,Country_C42670,,Y
C42671,Country_C42671,,Y
C42672,Country_C42672,EMEA,Y
C42673,Country_C42673,EMEA,Y
C42674,Country_C42674,EMEA,Y
C42675,Country_C42675,APAC,Y
C42676,Country_C42676,EMEA,Y
C42677,Country_C42677,APAC,Y
C42678,Country_C42678,EMEA,Y
C42679,Country_C42679,APAC,Y
C42680,Country_C42680,EMEA,Y
C42681,Country_C42681,APAC,Y
C42682,Country_C42682,EMEA,Y
C42683,Country_C42683,EMEA,Y
C42684,Country_C42684,,Y
C42685,Country_C42685,APAC,Y
C42686,Country_C42686,,Y
C42687,Country_C42687,APAC,Y
C42688,Country_C42688,,Y
C42689,Country_C42689,EMEA,Y
C42690,Country_C42690,,Y
C42691,Country_C42691,EMEA,Y
C42692,Country_C42692,APAC,Y
C42693,Country_C42693,EMEA,Y
C42694,Country_C42694,,Y
C42695,Country_C42695,APAC,Y
C42696,Country_C42696,,Y
C42697,Country_C42697,EMEA,Y
C42698,Country_C42698,EMEA,Y
C42699,Country_C42699,,Y
C42700,Country_C42700,APAC,Y
C42701,Country_C42701,,Y
C42702,Country_C42702,EMEA,Y
C42703,Country_C42703,APAC,Y
C42704,Country_C42704,,Y
C42705,Country_C42705,EMEA,Y
C42706,Country_C42706,APAC,Y
C42707,Country_C42707,,Y
C42708,Country_C42708,APAC,Y
C42709,Country_C42709,EMEA,Y
C42710,Country_C42710,,Y
C42711,Country_C42711,,Y
C42712,Country_C42712,EMEA,Y
C42713,Country_C42713,EMEA,Y
C42714,Country_C42714,EMEA,Y
C42715,Country_C42715,,Y
C42716,Country_C42716,EMEA,Y
C42717,Country_C42717,,Y
C42718,Country_C42718,,Y
C42719,Country_C42719,APAC,Y
C42720,Country_C42720,EMEA,Y
C42721,Country_C42721,EMEA,Y
C42722,Country_C42722,APAC,Y
C42723,Country_C42723,,Y
C42724,Country_C42724,,Y
C42725,Country_C42725,,Y
C42726,Country_C42726,EMEA,Y
C42727,Country_C42727,,Y
C42728,Country_C42728,APAC,Y
C42729,Country_C42729,,Y
C42730,Country_C42730,EMEA,Y
C42731,Country_C42731,EMEA,Y
C42732,Country_C42732,,Y
C42733,Country_C42733,,Y
C42734,Country_C42734,EMEA,Y
C42735,Country_C42735,,Y
C42736,Country_C42736,APAC,Y
C42737,Country_C42737,EMEA,Y
C42738,Country_C42738,,Y
C42739,Country_C42739,,Y
C42740,Country_C42740,,Y
C42741,Country_C42741,APAC,Y
C42742,Country_C42742,EMEA,Y
C42743,Country_C42743,APAC,Y
C42744,Country_C42744,,Y
C42745,Country_C42745,APAC,Y
C42746,Country_C42746,,Y
C42747,Country_C42747,,Y
C42748,Country_C42748,EMEA,Y
C42749,Country_C42749,EMEA,Y
C42750,Country_C42750,,Y
C42751,Country_C42751,,Y
C42752,Country_C42752,,Y
C42753,Country_C42753,EMEA,Y
C42754,Country_C42754,EMEA,Y
C42755,Country_C42755,,Y
C42756,Country_C42756,EMEA,Y
C42757,Country_C42757,,Y
C42758,Country_C42758,APAC,Y
C42759,Country_C42759,EMEA,Y
C42760,Country_C42760,,Y
C42761,Country_C42761,APAC,Y
C42762,Country_C42762,,Y
C42763,Country_C42763,APAC,Y
C42764,Country_C42764,EMEA,Y
C42765,Country_C42765,EMEA,Y
C42766,Country_C42766,,Y
C42767,Country_C42767,EMEA,Y
C42768,Country_C42768,EMEA,Y
C42769,Country_C42769,APAC,Y
C42770,Country_C42770,EMEA,Y
C42771,Country_C42771,APAC,Y
C42772,Country_C42772,APAC,Y
C42773,Country_C42773,APAC,Y
C42774,Country_C42774,EMEA,Y
C42775,Country_C42775,,Y
C42776,Country_C42776,,Y
C42777,Country_C42777,EMEA,Y
C42778,Country_C42778,APAC,Y
C42779,Country_C42779,EMEA,Y
C42780,Country_C42780,,Y
C42781,Country_C42781,APAC,Y
C42782,Country_C42782,EMEA,Y
C42783,Country_C42783,APAC,Y
C42784,Country_C42784,APAC,Y
C42785,Country_C42785,,Y
C42786,Country_C42786,APAC,Y
C42787,Country_C42787,EMEA,Y
C42788,Country_C42788,APAC,Y
C42789,Country_C42789,APAC,Y
C42790,Country_C42790,EMEA,Y
C42791,Country_C42791,,Y
C42792,Country_C42792,,Y
C42793,Country_C42793,EMEA,Y
C42794,Country_C42794,APAC,Y
C42795,Country_C42795,EMEA,Y
C42796,Country_C42796,EMEA,Y
C42797,Country_C42797,EMEA,Y
C42798,Country_C42798,,Y
C42799,Country_C42799,APAC,Y
C42800,Country_C42800,EMEA,Y
C42801,Country_C42801,,Y
C42802,Country_C42802,,Y
C42803,Country_C42803,APAC,Y
C42804,Country_C42804,EMEA,Y
C42805,Country_C42805,APAC,Y
C42806,Country_C42806,EMEA,Y
C42807,Country_C42807,,Y
C42808,Country_C42808,,Y
C42809,Country_C42809,APAC,Y
C42810,Country_C42810,EMEA,Y
C42811,Country_C42811,APAC,Y
C42812,Country_C42812,EMEA,Y
C42813,Country_C42813,APAC,Y
C42814,Country_C42814,,Y
C42815,Country_C42815,APAC,Y
C42816,Country_C42816,EMEA,Y
C42817,Country_C42817,APAC,Y
C42818,Country_C42818,EMEA,Y
C42819,Country_C42819,APAC,Y
C42820,Country_C42820,EMEA,Y
C42821,Country_C42821,EMEA,Y
C42822,Country_C42822,EMEA,Y
C42823,Country_C42823,APAC,Y
C42824,Country_C42824,APAC,Y
C42825,Country_C42825,,Y
C42826,Country_C42826,EMEA,Y
C42827,Country_C42827,,Y
C42828,Country_C42828,,Y
C42829,Country_C42829,EMEA,Y
C42830,Country_C42830,,Y
C42831,Country_C42831,APAC,Y
C42832,Country_C42832,,Y
C42833,Country_C42833,APAC,Y
C42834,Country_C42834,EMEA,Y
C42835,Country_C42835,EMEA,Y
C42836,Country_C42836,EMEA,Y
C42837,Country_C42837,,Y
C42838,Country_C42838,EMEA,Y
C42839,Country_C42839,EMEA,Y
C42840,Country_C42840,APAC,Y
C42841,Country_C42841,,Y
C42842,Country_C42842,,Y
C42843,Country_C42843,EMEA,Y
C42844,Country_C42844,,Y
C42845,Country_C42845,EMEA,Y
C42846,Country_C42846,APAC,Y
C42847,Country_C42847,,Y
C42848,Country_C42848,,Y
C42849,Country_C42849,APAC,Y
C42850,Country_C42850,,Y
C42851,Country_C42851,EMEA,Y
C42852,Country_C42852,,Y
C42853,Country_C42853,,Y
C42854,Country_C42854,APAC,Y
C42855,Country_C42855,APAC,Y
C42856,Country_C42856,EMEA,Y
C42857,Country_C42857,,Y
C42858,Country_C42858,,Y
C42859,Country_C42859,APAC,Y
C42860,Country_C42860,EMEA,Y
C42861,Country_C42861,,Y
C42862,Country_C42862,EMEA,Y
C42863,Country_C42863,,Y
C42864,Country_C42864,APAC,Y
C42865,Country_C42865,APAC,Y
C42866,Country_C42866,APAC,Y
C42867,Country_C42867,APAC,Y
C42868,Country_C42868,APAC,Y
C42869,Country_C42869,APAC,Y
C42870,Country_C42870,EMEA,Y
C42871,Country_C42871,APAC,Y
C42872,Country_C42872,EMEA,Y
C42873,Country_C42873,APAC,Y
C42874,Country_C42874,,Y
C42875,Country_C42875,,Y
C42876,Country_C42876,,Y
C42877,Country_C42877,EMEA,Y
C42878,Country_C42878,APAC,Y
C42879,Country_C42879,EMEA,Y
C42880,Country_C42880,APAC,Y
C42881,Country_C42881,,Y
C42882,Country_C42882,EMEA,Y
C42883,Country_C42883,APAC,Y
C42884,Country_C42884,EMEA,Y
C42885,Country_C42885,EMEA,Y
C42886,Country_C42886,,Y
C42887,Country_C42887,,Y
C42888,Country_C42888,,Y
C42889,Country_C42889,,Y
C42890,Country_C42890,,Y
C42891,Country_C42891,APAC,Y
C42892,Country_C42892,APAC,Y
C42893,Country_C42893,,Y
C42894,Country_C42894,,Y
C42895,Country_C42895,,Y
C42896,Country_C42896,EMEA,Y
C42897,Country_C42897,,Y
C42898,Country_C42898,APAC,Y
C42899,Country_C42899,APAC,Y
C42900,Country_C42900,EMEA,Y
C42901,Country_C42901,APAC,Y
C42902,Country_C42902,,Y
C42903,Country_C42903,EMEA,Y
C42904,Country_C42904,EMEA,Y
C42905,Country_C42905,APAC,Y
C42906,Country_C42906,,Y
C42907,Country_C42907,,Y
C42908,Country_C42908,,Y
C42909,Country_C42909,EMEA,Y
C42910,Country_C42910,APAC,Y
C42911,Country_C42911,APAC,Y
C42912,Country_C42912,APAC,Y
C42913,Country_C42913,,Y
C42914,Country_C42914,EMEA,Y
C42915,Country_C42915,EMEA,Y
C42916,Country_C42916,APAC,Y
C42917,Country_C42917,APAC,Y
C42918,Country_C42918,EMEA,Y
C42919,Country_C42919,APAC,Y
C42920,Country_C42920,EMEA,Y
C42921,Country_C42921,EMEA,Y
C42922,Country_C42922,APAC,Y
C42923,Country_C42923,EMEA,Y
C42924,Country_C42924,EMEA,Y
C42925,Country_C42925,APAC,Y
C42926,Country_C42926,APAC,Y
C42927,Country_C42927,APAC,Y
C42928,Country_C42928,EMEA,Y
C42929,Country_C42929,APAC,Y
C42930,Country_C42930,APAC,Y
C42931,Country_C42931,EMEA,Y
C42932,Country_C42932,EMEA,Y
C42933,Country_C42933,APAC,Y
C42934,Country_C42934,APAC,Y
C42935,Country_C42935,EMEA,Y
C42936,Country_C42936,EMEA,Y
C42937,Country_C42937,,Y
C42938,Country_C42938,EMEA,Y
C42939,Country_C42939,EMEA,Y
C42940,Country_C42940,,Y
C42941,Country_C42941,APAC,Y
C42942,Country_C42942,,Y
C42943,Country_C42943,EMEA,Y
C42944,Country_C42944,,Y
C42945,Country_C42945,,Y
C42946,Country_C42946,,Y
C42947,Country_C42947,,Y
C42948,Country_C42948,,Y
C42949,Country_C42949,,Y
C42950,Country_C42950,APAC,Y
C42951,Country_C42951,,Y
C42952,Country_C42952,,Y
C42953,Country_C42953,,Y
C42954,Country_C42954,,Y
C42955,Country_C42955,EMEA,Y
C42956,Country_C42956,,Y
C42957,Country_C42957,,Y
C42958,Country_C42958,,Y
C42959,Country_C42959,APAC,Y
C42960,Country_C42960,,Y
C42961,Country_C42961,EMEA,Y
C42962,Country_C42962,APAC,Y
C42963,Country_C42963,EMEA,Y
C42964,Country_C42964,APAC,Y
C42965,Country_C42965,APAC,Y
C42966,Country_C42966,,Y
C42967,Country_C42967,,Y
C42968,Country_C42968,APAC,Y
C42969,Country_C42969,,Y
C42970,Country_C42970,,Y
C42971,Country_C42971,APAC,Y
C42972,Country_C42972,APAC,Y
C42973,Country_C42973,EMEA,Y
C42974,Country_C42974,APAC,Y
C42975,Country_C42975,EMEA,Y
C42976,Country_C42976,EMEA,Y
C42977,Country_C42977,,Y
C42978,Country_C42978,,Y
C42979,Country_C42979,APAC,Y
C42980,Country_C42980,APAC,Y
C42981,Country_C42981,EMEA,Y
C42982,Country_C42982,EMEA,Y
C42983,Country_C42983,,Y
C42984,Country_C42984,APAC,Y
C42985,Country_C42985,APAC,Y
C42986,Country_C42986,APAC,Y
C42987,Country_C42987,APAC,Y
C42988,Country_C42988,,Y
C42989,Country_C42989,,Y
C42990,Country_C42990,EMEA,Y
C42991,Country_C42991,,Y
C42992,Country_C42992,EMEA,Y
C42993,Country_C42993,,Y
C42994,Country_C42994,,Y
C42995,Country_C42995,APAC,Y
C42996,Country_C42996,EMEA,Y
C42997,Country_C42997,EMEA,Y
C42998,Country_C42998,EMEA,Y
C42999,Country_C42999,,Y
C43000,Country_C43000,APAC,Y
C43001,Country_C43001,,Y
C43002,Country_C43002,APAC,Y
C43003,Country_C43003,,Y
C43004,Country_C43004,EMEA,Y
C43005,Country_C43005,,Y
C43006,Country_C43006,EMEA,Y
C43007,Country_C43007,APAC,Y
C43008,Country_C43008,EMEA,Y
C43009,Country_C43009,EMEA,Y
C43010,Country_C43010,EMEA,Y
C43011,Country_C43011,EMEA,Y
C43012,Country_C43012,APAC,Y
C43013,Country_C43013,,Y
C43014,Country_C43014,,Y
C43015,Country_C43015,,Y
C43016,Country_C43016,,Y
C43017,Country_C43017,EMEA,Y
C43018,Country_C43018,APAC,Y
C43019,Country_C43019,APAC,Y
C43020,Country_C43020,,Y
C43021,Country_C43021,,Y
C43022,Country_C43022,APAC,Y
C43023,Country_C43023,APAC,Y
C43024,Country_C43024,EMEA,Y
C43025,Country_C43025,APAC,Y
C43026,Country_C43026,APAC,Y
C43027,Country_C43027,EMEA,Y
C43028,Country_C43028,EMEA,Y
C43029,Country_C43029,EMEA,Y
C43030,Country_C43030,APAC,Y
C43031,Country_C43031,APAC,Y
C43032,Country_C43032,APAC,Y
C43033,Country_C43033,EMEA,Y
C43034,Country_C43034,APAC,Y
C43035,Country_C43035,APAC,Y
C43036,Country_C43036,EMEA,Y
C43037,Country_C43037,,Y
C43038,Country_C43038,,Y
C43039,Country_C43039,APAC,Y
C43040,Country_C43040,EMEA,Y
C43041,Country_C43041,EMEA,Y
C43042,Country_C43042,APAC,Y
C43043,Country_C43043,APAC,Y
C43044,Country_C43044,,Y
C43045,Country_C43045,EMEA,Y
C43046,Country_C43046,APAC,Y
C43047,Country_C43047,EMEA,Y
C43048,Country_C43048,APAC,Y
C43049,Country_C43049,,Y
C43050,Country_C43050,APAC,Y
C43051,Country_C43051,,Y
C43052,Country_C43052,,Y
C43053,Country_C43053,APAC,Y
C43054,Country_C43054,APAC,Y
C43055,Country_C43055,,Y
C43056,Country_C43056,EMEA,Y
C43057,Country_C43057,EMEA,Y
C43058,Country_C43058,,Y
C43059,Country_C43059,,Y
C43060,Country_C43060,APAC,Y
C43061,Country_C43061,APAC,Y
C43062,Country_C43062,,Y
C43063,Country_C43063,,Y
C43064,Country_C43064,EMEA,Y
C43065,Country_C43065,EMEA,Y
C43066,Country_C43066,EMEA,Y
C43067,Country_C43067,,Y
C43068,Country_C43068,,Y
C43069,Country_C43069,EMEA,Y
C43070,Country_C43070,EMEA,Y
C43071,Country_C43071,APAC,Y
C43072,Country_C43072,APAC,Y
C43073,Country_C43073,,Y
C43074,Country_C43074,APAC,Y
C43075,Country_C43075,,Y
C43076,Country_C43076,,Y
C43077,Country_C43077,,Y
C43078,Country_C43078,EMEA,Y
C43079,Country_C43079,APAC,Y
C43080,Country_C43080,APAC,Y
C43081,Country_C43081,APAC,Y
C43082,Country_C43082,APAC,Y
C43083,Country_C43083,EMEA,Y
C43084,Country_C43084,APAC,Y
C43085,Country_C43085,APAC,Y
C43086,Country_C43086,EMEA,Y
C43087,Country_C43087,APAC,Y
C43088,Country_C43088,APAC,Y
C43089,Country_C43089,EMEA,Y
C43090,Country_C43090,EMEA,Y
C43091,Country_C43091,EMEA,Y
C43092,Country_C43092,EMEA,Y
C43093,Country_C43093,,Y
C43094,Country_C43094,EMEA,Y
C43095,Country_C43095,APAC,Y
C43096,Country_C43096,APAC,Y
C43097,Country_C43097,APAC,Y
C43098,Country_C43098,APAC,Y
C43099,Country_C43099,,Y
C43100,Country_C43100,,Y
C43101,Country_C43101,,Y
C43102,Country_C43102,APAC,Y
C43103,Country_C43103,APAC,Y
C43104,Country_C43104,EMEA,Y
C43105,Country_C43105,EMEA,Y
C43106,Country_C43106,APAC,Y
C43107,Country_C43107,EMEA,Y
C43108,Country_C43108,EMEA,Y
C43109,Country_C43109,APAC,Y
C43110,Country_C43110,,Y
C43111,Country_C43111,APAC,Y
C43112,Country_C43112,APAC,Y
C43113,Country_C43113,EMEA,Y
C43114,Country_C43114,EMEA,Y
C43115,Country_C43115,APAC,Y
C43116,Country_C43116,,Y
C43117,Country_C43117,APAC,Y
C43118,Country_C43118,,Y
C43119,Country_C43119,,Y
C43120,Country_C43120,APAC,Y
C43121,Country_C43121,APAC,Y
C43122,Country_C43122,APAC,Y
C43123,Country_C43123,,Y
C43124,Country_C43124,EMEA,Y
C43125,Country_C43125,,Y
C43126,Country_C43126,,Y
C43127,Country_C43127,,Y
C43128,Country_C43128,EMEA,Y
C43129,Country_C43129,,Y
C43130,Country_C43130,,Y
C43131,Country_C43131,,Y
C43132,Country_C43132,EMEA,Y
C43133,Country_C43133,,Y
C43134,Country_C43134,EMEA,Y
C43135,Country_C43135,EMEA,Y
C43136,Country_C43136,APAC,Y
C43137,Country_C43137,APAC,Y
C43138,Country_C43138,APAC,Y
C43139,Country_C43139,EMEA,Y
C43140,Country_C43140,APAC,Y
C43141,Country_C43141,APAC,Y
C43142,Country_C43142,APAC,Y
C43143,Country_C43143,EMEA,Y
C43144,Country_C43144,,Y
C43145,Country_C43145,APAC,Y
C43146,Country_C43146,APAC,Y
C43147,Country_C43147,APAC,Y
C43148,Country_C43148,APAC,Y
C43149,Country_C43149,EMEA,Y
C43150,Country_C43150,,Y
C43151,Country_C43151,,Y
C43152,Country_C43152,APAC,Y
C43153,Country_C43153,,Y
C43154,Country_C43154,APAC,Y
C43155,Country_C43155,APAC,Y
C43156,Country_C43156,,Y
C43157,Country_C43157,,Y
C43158,Country_C43158,EMEA,Y
C43159,Country_C43159,APAC,Y
C43160,Country_C43160,,Y
C43161,Country_C43161,EMEA,Y
C43162,Country_C43162,,Y
C43163,Country_C43163,,Y
C43164,Country_C43164,APAC,Y
C43165,Country_C43165,EMEA,Y
C43166,Country_C43166,APAC,Y
C43167,Country_C43167,,Y
C43168,Country_C43168,EMEA,Y
C43169,Country_C43169,APAC,Y
C43170,Country_C43170,EMEA,Y
C43171,Country_C43171,,Y
C43172,Country_C43172,EMEA,Y
C43173,Country_C43173,,Y
C43174,Country_C43174,APAC,Y
C43175,Country_C43175,,Y
C43176,Country_C43176,,Y
C43177,Country_C43177,EMEA,Y
C43178,Country_C43178,EMEA,Y
C43179,Country_C43179,APAC,Y
C43180,Country_C43180,EMEA,Y
C43181,Country_C43181,APAC,Y
C43182,Country_C43182,,Y
C43183,Country_C43183,,Y
C43184,Country_C43184,EMEA,Y
C43185,Country_C43185,,Y
C43186,Country_C43186,,Y
C43187,Country_C43187,APAC,Y
C43188,Country_C43188,EMEA,Y
C43189,Country_C43189,APAC,Y
C43190,Country_C43190,,Y
C43191,Country_C43191,,Y
C43192,Country_C43192,,Y
C43193,Country_C43193,EMEA,Y
C43194,Country_C43194,,Y
C43195,Country_C43195,,Y
C43196,Country_C43196,APAC,Y
C43197,Country_C43197,EMEA,Y
C43198,Country_C43198,,Y
C43199,Country_C43199,APAC,Y
C43200,Country_C43200,,Y
C43201,Country_C43201,APAC,Y
C43202,Country_C43202,,Y
C43203,Country_C43203,EMEA,Y
C43204,Country_C43204,EMEA,Y
C43205,Country_C43205,APAC,Y
C43206,Country_C43206,,Y
C43207,Country_C43207,EMEA,Y
C43208,Country_C43208,,Y
C43209,Country_C43209,EMEA,Y
C43210,Country_C43210,APAC,Y
C43211,Country_C43211,EMEA,Y
C43212,Country_C43212,,Y
C43213,Country_C43213,,Y
C43214,Country_C43214,,Y
C43215,Country_C43215,APAC,Y
C43216,Country_C43216,APAC,Y
C43217,Country_C43217,,Y
C43218,Country_C43218,,Y
C43219,Country_C43219,EMEA,Y
C43220,Country_C43220,EMEA,Y
C43221,Country_C43221,EMEA,Y
C43222,Country_C43222,,Y
C43223,Country_C43223,EMEA,Y
C43224,Country_C43224,,Y
C43225,Country_C43225,APAC,Y
C43226,Country_C43226,EMEA,Y
C43227,Country_C43227,,Y
C43228,Country_C43228,,Y
C43229,Country_C43229,APAC,Y
C43230,Country_C43230,APAC,Y
C43231,Country_C43231,APAC,Y
C43232,Country_C43232,APAC,Y
C43233,Country_C43233,EMEA,Y
C43234,Country_C43234,APAC,Y
C43235,Country_C43235,,Y
C43236,Country_C43236,,Y
C43237,Country_C43237,,Y
C43238,Country_C43238,,Y
C43239,Country_C43239,,Y
C43240,Country_C43240,APAC,Y
C43241,Country_C43241,,Y
C43242,Country_C43242,APAC,Y
C43243,Country_C43243,APAC,Y
C43244,Country_C43244,APAC,Y
C43245,Country_C43245,APAC,Y
C43246,Country_C43246,EMEA,Y
C43247,Country_C43247,EMEA,Y
C43248,Country_C43248,EMEA,Y
C43249,Country_C43249,EMEA,Y
C43250,Country_C43250,EMEA,Y
C43251,Country_C43251,,Y
C43252,Country_C43252,EMEA,Y
C43253,Country_C43253,,Y
C43254,Country_C43254,,Y
C43255,Country_C43255,APAC,Y
C43256,Country_C43256,APAC,Y
C43257,Country_C43257,APAC,Y
C43258,Country_C43258,EMEA,Y
C43259,Country_C43259,,Y
C43260,Country_C43260,EMEA,Y
C43261,Country_C43261,APAC,Y
C43262,Country_C43262,APAC,Y
C43263,Country_C43263,,Y
C43264,Country_C43264,,Y
C43265,Country_C43265,APAC,Y
C43266,Country_C43266,EMEA,Y
C43267,Country_C43267,EMEA,Y
C43268,Country_C43268,,Y
C43269,Country_C43269,APAC,Y
C43270,Country_C43270,EMEA,Y
C43271,Country_C43271,,Y
C43272,Country_C43272,,Y
C43273,Country_C43273,,Y
C43274,Country_C43274,EMEA,Y
C43275,Country_C43275,,Y
C43276,Country_C43276,EMEA,Y
C43277,Country_C43277,,Y
C43278,Country_C43278,EMEA,Y
C43279,Country_C43279,APAC,Y
C43280,Country_C43280,EMEA,Y
C43281,Country_C43281,APAC,Y
C43282,Country_C43282,,Y
C43283,Country_C43283,EMEA,Y
C43284,Country_C43284,,Y
C43285,Country_C43285,APAC,Y
C43286,Country_C43286,,Y
C43287,Country_C43287,,Y
C43288,Country_C43288,,Y
C43289,Country_C43289,APAC,Y
C43290,Country_C43290,APAC,Y
C43291,Country_C43291,EMEA,Y
C43292,Country_C43292,EMEA,Y
C43293,Country_C43293,EMEA,Y
C43294,Country_C43294,EMEA,Y
C43295,Country_C43295,,Y
C43296,Country_C43296,APAC,Y
C43297,Country_C43297,APAC,Y
C43298,Country_C43298,,Y
C43299,Country_C43299,EMEA,Y
C43300,Country_C43300,APAC,Y
C43301,Country_C43301,,Y
C43302,Country_C43302,,Y
C43303,Country_C43303,EMEA,Y
C43304,Country_C43304,EMEA,Y
C43305,Country_C43305,APAC,Y
C43306,Country_C43306,APAC,Y
C43307,Country_C43307,EMEA,Y
C43308,Country_C43308,APAC,Y
C43309,Country_C43309,EMEA,Y
C43310,Country_C43310,,Y
C43311,Country_C43311,,Y
C43312,Country_C43312,,Y
C43313,Country_C43313,APAC,Y
C43314,Country_C43314,EMEA,Y
C43315,Country_C43315,,Y
C43316,Country_C43316,,Y
C43317,Country_C43317,APAC,Y
C43318,Country_C43318,APAC,Y
C43319,Country_C43319,,Y
C43320,Country_C43320,APAC,Y
C43321,Country_C43321,APAC,Y
C43322,Country_C43322,APAC,Y
C43323,Country_C43323,APAC,Y
C43324,Country_C43324,EMEA,Y
C43325,Country_C43325,APAC,Y
C43326,Country_C43326,APAC,Y
C43327,Country_C43327,EMEA,Y
C43328,Country_C43328,APAC,Y
C43329,Country_C43329,APAC,Y
C43330,Country_C43330,,Y
C43331,Country_C43331,,Y
C43332,Country_C43332,,Y
C43333,Country_C43333,EMEA,Y
C43334,Country_C43334,APAC,Y
C43335,Country_C43335,EMEA,Y
C43336,Country_C43336,EMEA,Y
C43337,Country_C43337,APAC,Y
C43338,Country_C43338,APAC,Y
C43339,Country_C43339,,Y
C43340,Country_C43340,APAC,Y
C43341,Country_C43341,EMEA,Y
C43342,Country_C43342,,Y
C43343,Country_C43343,EMEA,Y
C43344,Country_C43344,APAC,Y
C43345,Country_C43345,,Y
C43346,Country_C43346,APAC,Y
C43347,Country_C43347,,Y
C43348,Country_C43348,,Y
C43349,Country_C43349,,Y
C43350,Country_C43350,APAC,Y
C43351,Country_C43351,,Y
C43352,Country_C43352,,Y
C43353,Country_C43353,APAC,Y
C43354,Country_C43354,EMEA,Y
C43355,Country_C43355,APAC,Y
C43356,Country_C43356,APAC,Y
C43357,Country_C43357,,Y
C43358,Country_C43358,APAC,Y
C43359,Country_C43359,APAC,Y
C43360,Country_C43360,APAC,Y
C43361,Country_C43361,,Y
C43362,Country_C43362,APAC,Y
C43363,Country_C43363,,Y
C43364,Country_C43364,APAC,Y
C43365,Country_C43365,,Y
C43366,Country_C43366,,Y
C43367,Country_C43367,APAC,Y
C43368,Country_C43368,EMEA,Y
C43369,Country_C43369,APAC,Y
C43370,Country_C43370,EMEA,Y
C43371,Country_C43371,,Y
C43372,Country_C43372,EMEA,Y
C43373,Country_C43373,EMEA,Y
C43374,Country_C43374,,Y
C43375,Country_C43375,EMEA,Y
C43376,Country_C43376,APAC,Y
C43377,Country_C43377,EMEA,Y
C43378,Country_C43378,,Y
C43379,Country_C43379,EMEA,Y
C43380,Country_C43380,,Y
C43381,Country_C43381,,Y
C43382,Country_C43382,APAC,Y
C43383,Country_C43383,,Y
C43384,Country_C43384,EMEA,Y
C43385,Country_C43385,APAC,Y
C43386,Country_C43386,APAC,Y
C43387,Country_C43387,EMEA,Y
C43388,Country_C43388,EMEA,Y
C43389,Country_C43389,APAC,Y
C43390,Country_C43390,,Y
C43391,Country_C43391,APAC,Y
C43392,Country_C43392,APAC,Y
C43393,Country_C43393,APAC,Y
C43394,Country_C43394,,Y
C43395,Country_C43395,EMEA,Y
C43396,Country_C43396,EMEA,Y
C43397,Country_C43397,EMEA,Y
C43398,Country_C43398,,Y
C43399,Country_C43399,,Y
C43400,Country_C43400,EMEA,Y
C43401,Country_C43401,EMEA,Y
C43402,Country_C43402,EMEA,Y
C43403,Country_C43403,EMEA,Y
C43404,Country_C43404,,Y
C43405,Country_C43405,EMEA,Y
C43406,Country_C43406,APAC,Y
C43407,Country_C43407,EMEA,Y
C43408,Country_C43408,,Y
C43409,Country_C43409,APAC,Y
C43410,Country_C43410,APAC,Y
C43411,Country_C43411,APAC,Y
C43412,Country_C43412,,Y
C43413,Country_C43413,EMEA,Y
C43414,Country_C43414,,Y
C43415,Country_C43415,,Y
C43416,Country_C43416,APAC,Y
C43417,Country_C43417,APAC,Y
C43418,Country_C43418,,Y
C43419,Country_C43419,APAC,Y
C43420,Country_C43420,,Y
C43421,Country_C43421,APAC,Y
