CURRENCY_CODE,CURRENCY_NAME
C38590,Currency_38590
C38591,Currency_38591
C38592,Currency_38592
C38593,Currency_38593
C38594,Currency_38594
C38595,Currency_38595
C38596,Currency_38596
C38597,Currency_38597
C38598,Currency_38598
C38599,Currency_38599
C38600,Currency_38600
C38601,Currency_38601
C38602,Currency_38602
C38603,Currency_38603
C38604,Currency_38604
C38605,Currency_38605
C38606,Currency_38606
C38607,Currency_38607
C38608,Currency_38608
C38609,Currency_38609
C38610,Currency_38610
C38611,Currency_38611
C38612,Currency_38612
C38613,Currency_38613
C38614,Currency_38614
C38615,Currency_38615
C38616,Currency_38616
C38617,Currency_38617
C38618,Currency_38618
C38619,Currency_38619
C38620,Currency_38620
C38621,Currency_38621
C38622,Currency_38622
C38623,Currency_38623
C38624,Currency_38624
C38625,Currency_38625
C38626,Currency_38626
C38627,Currency_38627
C38628,Currency_38628
C38629,Currency_38629
C38630,Currency_38630
C38631,Currency_38631
C38632,Currency_38632
C38633,Currency_38633
C38634,Currency_38634
C38635,Currency_38635
C38636,Currency_38636
C38637,Currency_38637
C38638,Currency_38638
C38639,Currency_38639
C38640,Currency_38640
C38641,Currency_38641
C38642,Currency_38642
C38643,Currency_38643
C38644,Currency_38644
C38645,Currency_38645
C38646,Currency_38646
C38647,Currency_38647
C38648,Currency_38648
C38649,Currency_38649
C38650,Currency_38650
C38651,Currency_38651
C38652,Currency_38652
C38653,Currency_38653
C38654,Currency_38654
C38655,Currency_38655
C38656,Currency_38656
C38657,Currency_38657
C38658,Currency_38658
C38659,Currency_38659
C38660,Currency_38660
C38661,Currency_38661
C38662,Currency_38662
C38663,Currency_38663
C38664,Currency_38664
C38665,Currency_38665
C38666,Currency_38666
C38667,Currency_38667
C38668,Currency_38668
C38669,Currency_38669
C38670,Currency_38670
C38671,Currency_38671
C38672,Currency_38672
C38673,Currency_38673
C38674,Currency_38674
C38675,Currency_38675
C38676,Currency_38676
C38677,Currency_38677
C38678,Currency_38678
C38679,Currency_38679
C38680,Currency_38680
C38681,Currency_38681
C38682,Currency_38682
C38683,Currency_38683
C38684,Currency_38684
C38685,Currency_38685
C38686,Currency_38686
C38687,Currency_38687
C38688,Currency_38688
C38689,Currency_38689
C38690,Currency_38690
C38691,Currency_38691
C38692,Currency_38692
C38693,Currency_38693
C38694,Currency_38694
C38695,Currency_38695
C38696,Currency_38696
C38697,Currency_38697
C38698,Currency_38698
C38699,Currency_38699
C38700,Currency_38700
C38701,Currency_38701
C38702,Currency_38702
C38703,Currency_38703
C38704,Currency_38704
C38705,Currency_38705
C38706,Currency_38706
C38707,Currency_38707
C38708,Currency_38708
C38709,Currency_38709
C38710,Currency_38710
C38711,Currency_38711
C38712,Currency_38712
C38713,Currency_38713
C38714,Currency_38714
C38715,Currency_38715
C38716,Currency_38716
C38717,Currency_38717
C38718,Currency_38718
C38719,Currency_38719
C38720,Currency_38720
C38721,Currency_38721
C38722,Currency_38722
C38723,Currency_38723
C38724,Currency_38724
C38725,Currency_38725
C38726,Currency_38726
C38727,Currency_38727
C38728,Currency_38728
C38729,Currency_38729
C38730,Currency_38730
C38731,Currency_38731
C38732,Currency_38732
C38733,Currency_38733
C38734,Currency_38734
C38735,Currency_38735
C38736,Currency_38736
C38737,Currency_38737
C38738,Currency_38738
C38739,Currency_38739
C38740,Currency_38740
C38741,Currency_38741
C38742,Currency_38742
C38743,Currency_38743
C38744,Currency_38744
C38745,Currency_38745
C38746,Currency_38746
C38747,Currency_38747
C38748,Currency_38748
C38749,Currency_38749
C38750,Currency_38750
C38751,Currency_38751
C38752,Currency_38752
C38753,Currency_38753
C38754,Currency_38754
C38755,Currency_38755
C38756,Currency_38756
C38757,Currency_38757
C38758,Currency_38758
C38759,Currency_38759
C38760,Currency_38760
C38761,Currency_38761
C38762,Currency_38762
C38763,Currency_38763
C38764,Currency_38764
C38765,Currency_38765
C38766,Currency_38766
C38767,Currency_38767
C38768,Currency_38768
C38769,Currency_38769
C38770,Currency_38770
C38771,Currency_38771
C38772,Currency_38772
C38773,Currency_38773
C38774,Currency_38774
C38775,Currency_38775
C38776,Currency_38776
C38777,Currency_38777
C38778,Currency_38778
C38779,Currency_38779
C38780,Currency_38780
C38781,Currency_38781
C38782,Currency_38782
C38783,Currency_38783
C38784,Currency_38784
C38785,Currency_38785
C38786,Currency_38786
C38787,Currency_38787
C38788,Currency_38788
C38789,Currency_38789
C38790,Currency_38790
C38791,Currency_38791
C38792,Currency_38792
C38793,Currency_38793
C38794,Currency_38794
C38795,Currency_38795
C38796,Currency_38796
C38797,Currency_38797
C38798,Currency_38798
C38799,Currency_38799
C38800,Currency_38800
C38801,Currency_38801
C38802,Currency_38802
C38803,Currency_38803
C38804,Currency_38804
C38805,Currency_38805
C38806,Currency_38806
C38807,Currency_38807
C38808,Currency_38808
C38809,Currency_38809
C38810,Currency_38810
C38811,Currency_38811
C38812,Currency_38812
C38813,Currency_38813
C38814,Currency_38814
C38815,Currency_38815
C38816,Currency_38816
C38817,Currency_38817
C38818,Currency_38818
C38819,Currency_38819
C38820,Currency_38820
C38821,Currency_38821
C38822,Currency_38822
C38823,Currency_38823
C38824,Currency_38824
C38825,Currency_38825
C38826,Currency_38826
C38827,Currency_38827
C38828,Currency_38828
C38829,Currency_38829
C38830,Currency_38830
C38831,Currency_38831
C38832,Currency_38832
C38833,Currency_38833
C38834,Currency_38834
C38835,Currency_38835
C38836,Currency_38836
C38837,Currency_38837
C38838,Currency_38838
C38839,Currency_38839
C38840,Currency_38840
C38841,Currency_38841
C38842,Currency_38842
C38843,Currency_38843
C38844,Currency_38844
C38845,Currency_38845
C38846,Currency_38846
C38847,Currency_38847
C38848,Currency_38848
C38849,Currency_38849
C38850,Currency_38850
C38851,Currency_38851
C38852,Currency_38852
C38853,Currency_38853
C38854,Currency_38854
C38855,Currency_38855
C38856,Currency_38856
C38857,Currency_38857
C38858,Currency_38858
C38859,Currency_38859
C38860,Currency_38860
C38861,Currency_38861
C38862,Currency_38862
C38863,Currency_38863
C38864,Currency_38864
C38865,Currency_38865
C38866,Currency_38866
C38867,Currency_38867
C38868,Currency_38868
C38869,Currency_38869
C38870,Currency_38870
C38871,Currency_38871
C38872,Currency_38872
C38873,Currency_38873
C38874,Currency_38874
C38875,Currency_38875
C38876,Currency_38876
C38877,Currency_38877
C38878,Currency_38878
C38879,Currency_38879
C38880,Currency_38880
C38881,Currency_38881
C38882,Currency_38882
C38883,Currency_38883
C38884,Currency_38884
C38885,Currency_38885
C38886,Currency_38886
C38887,Currency_38887
C38888,Currency_38888
C38889,Currency_38889
C38890,Currency_38890
C38891,Currency_38891
C38892,Currency_38892
C38893,Currency_38893
C38894,Currency_38894
C38895,Currency_38895
C38896,Currency_38896
C38897,Currency_38897
C38898,Currency_38898
C38899,Currency_38899
C38900,Currency_38900
C38901,Currency_38901
C38902,Currency_38902
C38903,Currency_38903
C38904,Currency_38904
C38905,Currency_38905
C38906,Currency_38906
C38907,Currency_38907
C38908,Currency_38908
C38909,Currency_38909
C38910,Currency_38910
C38911,Currency_38911
C38912,Currency_38912
C38913,Currency_38913
C38914,Currency_38914
C38915,Currency_38915
C38916,Currency_38916
C38917,Currency_38917
C38918,Currency_38918
C38919,Currency_38919
C38920,Currency_38920
C38921,Currency_38921
C38922,Currency_38922
C38923,Currency_38923
C38924,Currency_38924
C38925,Currency_38925
C38926,Currency_38926
C38927,Currency_38927
C38928,Currency_38928
C38929,Currency_38929
C38930,Currency_38930
C38931,Currency_38931
C38932,Currency_38932
C38933,Currency_38933
C38934,Currency_38934
C38935,Currency_38935
C38936,Currency_38936
C38937,Currency_38937
C38938,Currency_38938
C38939,Currency_38939
C38940,Currency_38940
C38941,Currency_38941
C38942,Currency_38942
C38943,Currency_38943
C38944,Currency_38944
C38945,Currency_38945
C38946,Currency_38946
C38947,Currency_38947
C38948,Currency_38948
C38949,Currency_38949
C38950,Currency_38950
C38951,Currency_38951
C38952,Currency_38952
C38953,Currency_38953
C38954,Currency_38954
C38955,Currency_38955
C38956,Currency_38956
C38957,Currency_38957
C38958,Currency_38958
C38959,Currency_38959
C38960,Currency_38960
C38961,Currency_38961
C38962,Currency_38962
C38963,Currency_38963
C38964,Currency_38964
C38965,Currency_38965
C38966,Currency_38966
C38967,Currency_38967
C38968,Currency_38968
C38969,Currency_38969
C38970,Currency_38970
C38971,Currency_38971
C38972,Currency_38972
C38973,Currency_38973
C38974,Currency_38974
C38975,Currency_38975
C38976,Currency_38976
C38977,Currency_38977
C38978,Currency_38978
C38979,Currency_38979
C38980,Currency_38980
C38981,Currency_38981
C38982,Currency_38982
C38983,Currency_38983
C38984,Currency_38984
C38985,Currency_38985
C38986,Currency_38986
C38987,Currency_38987
C38988,Currency_38988
C38989,Currency_38989
C38990,Currency_38990
C38991,Currency_38991
C38992,Currency_38992
C38993,Currency_38993
C38994,Currency_38994
C38995,Currency_38995
C38996,Currency_38996
C38997,Currency_38997
C38998,Currency_38998
C38999,Currency_38999
C39000,Currency_39000
C39001,Currency_39001
C39002,Currency_39002
C39003,Currency_39003
C39004,Currency_39004
C39005,Currency_39005
C39006,Currency_39006
C39007,Currency_39007
C39008,Currency_39008
C39009,Currency_39009
C39010,Currency_39010
C39011,Currency_39011
C39012,Currency_39012
C39013,Currency_39013
C39014,Currency_39014
C39015,Currency_39015
C39016,Currency_39016
C39017,Currency_39017
C39018,Currency_39018
C39019,Currency_39019
C39020,Currency_39020
C39021,Currency_39021
C39022,Currency_39022
C39023,Currency_39023
C39024,Currency_39024
C39025,Currency_39025
C39026,Currency_39026
C39027,Currency_39027
C39028,Currency_39028
C39029,Currency_39029
C39030,Currency_39030
C39031,Currency_39031
C39032,Currency_39032
C39033,Currency_39033
C39034,Currency_39034
C39035,Currency_39035
C39036,Currency_39036
C39037,Currency_39037
C39038,Currency_39038
C39039,Currency_39039
C39040,Currency_39040
C39041,Currency_39041
C39042,Currency_39042
C39043,Currency_39043
C39044,Currency_39044
C39045,Currency_39045
C39046,Currency_39046
C39047,Currency_39047
C39048,Currency_39048
C39049,Currency_39049
C39050,Currency_39050
C39051,Currency_39051
C39052,Currency_39052
C39053,Currency_39053
C39054,Currency_39054
C39055,Currency_39055
C39056,Currency_39056
C39057,Currency_39057
C39058,Currency_39058
C39059,Currency_39059
C39060,Currency_39060
C39061,Currency_39061
C39062,Currency_39062
C39063,Currency_39063
C39064,Currency_39064
C39065,Currency_39065
C39066,Currency_39066
C39067,Currency_39067
C39068,Currency_39068
C39069,Currency_39069
C39070,Currency_39070
C39071,Currency_39071
C39072,Currency_39072
C39073,Currency_39073
C39074,Currency_39074
C39075,Currency_39075
C39076,Currency_39076
C39077,Currency_39077
C39078,Currency_39078
C39079,Currency_39079
C39080,Currency_39080
C39081,Currency_39081
C39082,Currency_39082
C39083,Currency_39083
C39084,Currency_39084
C39085,Currency_39085
C39086,Currency_39086
C39087,Currency_39087
C39088,Currency_39088
C39089,Currency_39089
C39090,Currency_39090
C39091,Currency_39091
C39092,Currency_39092
C39093,Currency_39093
C39094,Currency_39094
C39095,Currency_39095
C39096,Currency_39096
C39097,Currency_39097
C39098,Currency_39098
C39099,Currency_39099
C39100,Currency_39100
C39101,Currency_39101
C39102,Currency_39102
C39103,Currency_39103
C39104,Currency_39104
C39105,Currency_39105
C39106,Currency_39106
C39107,Currency_39107
C39108,Currency_39108
C39109,Currency_39109
C39110,Currency_39110
C39111,Currency_39111
C39112,Currency_39112
C39113,Currency_39113
C39114,Currency_39114
C39115,Currency_39115
C39116,Currency_39116
C39117,Currency_39117
C39118,Currency_39118
C39119,Currency_39119
C39120,Currency_39120
C39121,Currency_39121
C39122,Currency_39122
C39123,Currency_39123
C39124,Currency_39124
C39125,Currency_39125
C39126,Currency_39126
C39127,Currency_39127
C39128,Currency_39128
C39129,Currency_39129
C39130,Currency_39130
C39131,Currency_39131
C39132,Currency_39132
C39133,Currency_39133
C39134,Currency_39134
C39135,Currency_39135
C39136,Currency_39136
C39137,Currency_39137
C39138,Currency_39138
C39139,Currency_39139
C39140,Currency_39140
C39141,Currency_39141
C39142,Currency_39142
C39143,Currency_39143
C39144,Currency_39144
C39145,Currency_39145
C39146,Currency_39146
C39147,Currency_39147
C39148,Currency_39148
C39149,Currency_39149
C39150,Currency_39150
C39151,Currency_39151
C39152,Currency_39152
C39153,Currency_39153
C39154,Currency_39154
C39155,Currency_39155
C39156,Currency_39156
C39157,Currency_39157
C39158,Currency_39158
C39159,Currency_39159
C39160,Currency_39160
C39161,Currency_39161
C39162,Currency_39162
C39163,Currency_39163
C39164,Currency_39164
C39165,Currency_39165
C39166,Currency_39166
C39167,Currency_39167
C39168,Currency_39168
C39169,Currency_39169
C39170,Currency_39170
C39171,Currency_39171
C39172,Currency_39172
C39173,Currency_39173
C39174,Currency_39174
C39175,Currency_39175
C39176,Currency_39176
C39177,Currency_39177
C39178,Currency_39178
C39179,Currency_39179
C39180,Currency_39180
C39181,Currency_39181
C39182,Currency_39182
C39183,Currency_39183
C39184,Currency_39184
C39185,Currency_39185
C39186,Currency_39186
C39187,Currency_39187
C39188,Currency_39188
C39189,Currency_39189
C39190,Currency_39190
C39191,Currency_39191
C39192,Currency_39192
C39193,Currency_39193
C39194,Currency_39194
C39195,Currency_39195
C39196,Currency_39196
C39197,Currency_39197
C39198,Currency_39198
C39199,Currency_39199
C39200,Currency_39200
C39201,Currency_39201
C39202,Currency_39202
C39203,Currency_39203
C39204,Currency_39204
C39205,Currency_39205
C39206,Currency_39206
C39207,Currency_39207
C39208,Currency_39208
C39209,Currency_39209
C39210,Currency_39210
C39211,Currency_39211
C39212,Currency_39212
C39213,Currency_39213
C39214,Currency_39214
C39215,Currency_39215
C39216,Currency_39216
C39217,Currency_39217
C39218,Currency_39218
C39219,Currency_39219
C39220,Currency_39220
C39221,Currency_39221
C39222,Currency_39222
C39223,Currency_39223
C39224,Currency_39224
C39225,Currency_39225
C39226,Currency_39226
C39227,Currency_39227
C39228,Currency_39228
C39229,Currency_39229
C39230,Currency_39230
C39231,Currency_39231
C39232,Currency_39232
C39233,Currency_39233
C39234,Currency_39234
C39235,Currency_39235
C39236,Currency_39236
C39237,Currency_39237
C39238,Currency_39238
C39239,Currency_39239
C39240,Currency_39240
C39241,Currency_39241
C39242,Currency_39242
C39243,Currency_39243
C39244,Currency_39244
C39245,Currency_39245
C39246,Currency_39246
C39247,Currency_39247
C39248,Currency_39248
C39249,Currency_39249
C39250,Currency_39250
C39251,Currency_39251
C39252,Currency_39252
C39253,Currency_39253
C39254,Currency_39254
C39255,Currency_39255
C39256,Currency_39256
C39257,Currency_39257
C39258,Currency_39258
C39259,Currency_39259
C39260,Currency_39260
C39261,Currency_39261
C39262,Currency_39262
C39263,Currency_39263
C39264,Currency_39264
C39265,Currency_39265
C39266,Currency_39266
C39267,Currency_39267
C39268,Currency_39268
C39269,Currency_39269
C39270,Currency_39270
C39271,Currency_39271
C39272,Currency_39272
C39273,Currency_39273
C39274,Currency_39274
C39275,Currency_39275
C39276,Currency_39276
C39277,Currency_39277
C39278,Currency_39278
C39279,Currency_39279
C39280,Currency_39280
C39281,Currency_39281
C39282,Currency_39282
C39283,Currency_39283
C39284,Currency_39284
C39285,Currency_39285
C39286,Currency_39286
C39287,Currency_39287
C39288,Currency_39288
C39289,Currency_39289
C39290,Currency_39290
C39291,Currency_39291
C39292,Currency_39292
C39293,Currency_39293
C39294,Currency_39294
C39295,Currency_39295
C39296,Currency_39296
C39297,Currency_39297
C39298,Currency_39298
C39299,Currency_39299
C39300,Currency_39300
C39301,Currency_39301
C39302,Currency_39302
C39303,Currency_39303
C39304,Currency_39304
C39305,Currency_39305
C39306,Currency_39306
C39307,Currency_39307
C39308,Currency_39308
C39309,Currency_39309
C39310,Currency_39310
C39311,Currency_39311
C39312,Currency_39312
C39313,Currency_39313
C39314,Currency_39314
C39315,Currency_39315
C39316,Currency_39316
C39317,Currency_39317
C39318,Currency_39318
C39319,Currency_39319
C39320,Currency_39320
C39321,Currency_39321
C39322,Currency_39322
C39323,Currency_39323
C39324,Currency_39324
C39325,Currency_39325
C39326,Currency_39326
C39327,Currency_39327
C39328,Currency_39328
C39329,Currency_39329
C39330,Currency_39330
C39331,Currency_39331
C39332,Currency_39332
C39333,Currency_39333
C39334,Currency_39334
C39335,Currency_39335
C39336,Currency_39336
C39337,Currency_39337
C39338,Currency_39338
C39339,Currency_39339
C39340,Currency_39340
C39341,Currency_39341
C39342,Currency_39342
C39343,Currency_39343
C39344,Currency_39344
C39345,Currency_39345
C39346,Currency_39346
C39347,Currency_39347
C39348,Currency_39348
C39349,Currency_39349
C39350,Currency_39350
C39351,Currency_39351
C39352,Currency_39352
C39353,Currency_39353
C39354,Currency_39354
C39355,Currency_39355
C39356,Currency_39356
C39357,Currency_39357
C39358,Currency_39358
C39359,Currency_39359
C39360,Currency_39360
C39361,Currency_39361
C39362,Currency_39362
C39363,Currency_39363
C39364,Currency_39364
C39365,Currency_39365
C39366,Currency_39366
C39367,Currency_39367
C39368,Currency_39368
C39369,Currency_39369
C39370,Currency_39370
C39371,Currency_39371
C39372,Currency_39372
C39373,Currency_39373
C39374,Currency_39374
C39375,Currency_39375
C39376,Currency_39376
C39377,Currency_39377
C39378,Currency_39378
C39379,Currency_39379
C39380,Currency_39380
C39381,Currency_39381
C39382,Currency_39382
C39383,Currency_39383
C39384,Currency_39384
C39385,Currency_39385
C39386,Currency_39386
C39387,Currency_39387
C39388,Currency_39388
C39389,Currency_39389
C39390,Currency_39390
C39391,Currency_39391
C39392,Currency_39392
C39393,Currency_39393
C39394,Currency_39394
C39395,Currency_39395
C39396,Currency_39396
C39397,Currency_39397
C39398,Currency_39398
C39399,Currency_39399
C39400,Currency_39400
C39401,Currency_39401
C39402,Currency_39402
C39403,Currency_39403
C39404,Currency_39404
C39405,Currency_39405
C39406,Currency_39406
C39407,Currency_39407
C39408,Currency_39408
C39409,Currency_39409
C39410,Currency_39410
C39411,Currency_39411
C39412,Currency_39412
C39413,Currency_39413
C39414,Currency_39414
C39415,Currency_39415
C39416,Currency_39416
C39417,Currency_39417
C39418,Currency_39418
C39419,Currency_39419
C39420,Currency_39420
C39421,Currency_39421
C39422,Currency_39422
C39423,Currency_39423
C39424,Currency_39424
C39425,Currency_39425
C39426,Currency_39426
C39427,Currency_39427
C39428,Currency_39428
C39429,Currency_39429
C39430,Currency_39430
C39431,Currency_39431
C39432,Currency_39432
C39433,Currency_39433
C39434,Currency_39434
C39435,Currency_39435
C39436,Currency_39436
C39437,Currency_39437
C39438,Currency_39438
C39439,Currency_39439
C39440,Currency_39440
C39441,Currency_39441
C39442,Currency_39442
C39443,Currency_39443
C39444,Currency_39444
C39445,Currency_39445
C39446,Currency_39446
C39447,Currency_39447
C39448,Currency_39448
C39449,Currency_39449
C39450,Currency_39450
C39451,Currency_39451
C39452,Currency_39452
C39453,Currency_39453
C39454,Currency_39454
C39455,Currency_39455
C39456,Currency_39456
C39457,Currency_39457
C39458,Currency_39458
C39459,Currency_39459
C39460,Currency_39460
C39461,Currency_39461
C39462,Currency_39462
C39463,Currency_39463
C39464,Currency_39464
C39465,Currency_39465
C39466,Currency_39466
C39467,Currency_39467
C39468,Currency_39468
C39469,Currency_39469
C39470,Currency_39470
C39471,Currency_39471
C39472,Currency_39472
C39473,Currency_39473
C39474,Currency_39474
C39475,Currency_39475
C39476,Currency_39476
C39477,Currency_39477
C39478,Currency_39478
C39479,Currency_39479
C39480,Currency_39480
C39481,Currency_39481
C39482,Currency_39482
C39483,Currency_39483
C39484,Currency_39484
C39485,Currency_39485
C39486,Currency_39486
C39487,Currency_39487
C39488,Currency_39488
C39489,Currency_39489
C39490,Currency_39490
C39491,Currency_39491
C39492,Currency_39492
C39493,Currency_39493
C39494,Currency_39494
C39495,Currency_39495
C39496,Currency_39496
C39497,Currency_39497
C39498,Currency_39498
C39499,Currency_39499
C39500,Currency_39500
C39501,Currency_39501
C39502,Currency_39502
C39503,Currency_39503
C39504,Currency_39504
C39505,Currency_39505
C39506,Currency_39506
C39507,Currency_39507
C39508,Currency_39508
C39509,Currency_39509
C39510,Currency_39510
C39511,Currency_39511
C39512,Currency_39512
C39513,Currency_39513
C39514,Currency_39514
C39515,Currency_39515
C39516,Currency_39516
C39517,Currency_39517
C39518,Currency_39518
C39519,Currency_39519
C39520,Currency_39520
C39521,Currency_39521
C39522,Currency_39522
C39523,Currency_39523
C39524,Currency_39524
C39525,Currency_39525
C39526,Currency_39526
C39527,Currency_39527
C39528,Currency_39528
C39529,Currency_39529
C39530,Currency_39530
C39531,Currency_39531
C39532,Currency_39532
C39533,Currency_39533
C39534,Currency_39534
C39535,Currency_39535
C39536,Currency_39536
C39537,Currency_39537
C39538,Currency_39538
C39539,Currency_39539
C39540,Currency_39540
C39541,Currency_39541
C39542,Currency_39542
C39543,Currency_39543
C39544,Currency_39544
C39545,Currency_39545
C39546,Currency_39546
C39547,Currency_39547
C39548,Currency_39548
C39549,Currency_39549
C39550,Currency_39550
C39551,Currency_39551
C39552,Currency_39552
C39553,Currency_39553
C39554,Currency_39554
C39555,Currency_39555
C39556,Currency_39556
C39557,Currency_39557
C39558,Currency_39558
C39559,Currency_39559
C39560,Currency_39560
C39561,Currency_39561
C39562,Currency_39562
C39563,Currency_39563
C39564,Currency_39564
C39565,Currency_39565
C39566,Currency_39566
C39567,Currency_39567
C39568,Currency_39568
C39569,Currency_39569
C39570,Currency_39570
C39571,Currency_39571
C39572,Currency_39572
C39573,Currency_39573
C39574,Currency_39574
C39575,Currency_39575
C39576,Currency_39576
C39577,Currency_39577
C39578,Currency_39578
C39579,Currency_39579
C39580,Currency_39580
C39581,Currency_39581
C39582,Currency_39582
C39583,Currency_39583
C39584,Currency_39584
C39585,Currency_39585
C39586,Currency_39586
C39587,Currency_39587
C39588,Currency_39588
C39589,Currency_39589
C39590,Currency_39590
C39591,Currency_39591
C39592,Currency_39592
C39593,Currency_39593
C39594,Currency_39594
C39595,Currency_39595
C39596,Currency_39596
C39597,Currency_39597
C39598,Currency_39598
C39599,Currency_39599
C39600,Currency_39600
C39601,Currency_39601
C39602,Currency_39602
C39603,Currency_39603
C39604,Currency_39604
C39605,Currency_39605
C39606,Currency_39606
C39607,Currency_39607
C39608,Currency_39608
C39609,Currency_39609
C39610,Currency_39610
C39611,Currency_39611
C39612,Currency_39612
C39613,Currency_39613
C39614,Currency_39614
C39615,Currency_39615
C39616,Currency_39616
C39617,Currency_39617
C39618,Currency_39618
C39619,Currency_39619
C39620,Currency_39620
C39621,Currency_39621
C39622,Currency_39622
C39623,Currency_39623
C39624,Currency_39624
C39625,Currency_39625
C39626,Currency_39626
C39627,Currency_39627
C39628,Currency_39628
C39629,Currency_39629
C39630,Currency_39630
C39631,Currency_39631
C39632,Currency_39632
C39633,Currency_39633
C39634,Currency_39634
C39635,Currency_39635
C39636,Currency_39636
C39637,Currency_39637
C39638,Currency_39638
C39639,Currency_39639
C39640,Currency_39640
C39641,Currency_39641
C39642,Currency_39642
C39643,Currency_39643
C39644,Currency_39644
C39645,Currency_39645
C39646,Currency_39646
C39647,Currency_39647
C39648,Currency_39648
C39649,Currency_39649
C39650,Currency_39650
C39651,Currency_39651
C39652,Currency_39652
C39653,Currency_39653
C39654,Currency_39654
C39655,Currency_39655
C39656,Currency_39656
C39657,Currency_39657
C39658,Currency_39658
C39659,Currency_39659
C39660,Currency_39660
C39661,Currency_39661
C39662,Currency_39662
C39663,Currency_39663
C39664,Currency_39664
C39665,Currency_39665
C39666,Currency_39666
C39667,Currency_39667
C39668,Currency_39668
C39669,Currency_39669
C39670,Currency_39670
C39671,Currency_39671
C39672,Currency_39672
C39673,Currency_39673
C39674,Currency_39674
C39675,Currency_39675
C39676,Currency_39676
C39677,Currency_39677
C39678,Currency_39678
C39679,Currency_39679
C39680,Currency_39680
C39681,Currency_39681
C39682,Currency_39682
C39683,Currency_39683
C39684,Currency_39684
C39685,Currency_39685
C39686,Currency_39686
C39687,Currency_39687
C39688,Currency_39688
C39689,Currency_39689
C39690,Currency_39690
C39691,Currency_39691
C39692,Currency_39692
C39693,Currency_39693
C39694,Currency_39694
C39695,Currency_39695
C39696,Currency_39696
C39697,Currency_39697
C39698,Currency_39698
C39699,Currency_39699
C39700,Currency_39700
C39701,Currency_39701
C39702,Currency_39702
C39703,Currency_39703
C39704,Currency_39704
C39705,Currency_39705
C39706,Currency_39706
C39707,Currency_39707
C39708,Currency_39708
C39709,Currency_39709
C39710,Currency_39710
C39711,Currency_39711
C39712,Currency_39712
C39713,Currency_39713
C39714,Currency_39714
C39715,Currency_39715
C39716,Currency_39716
C39717,Currency_39717
C39718,Currency_39718
C39719,Currency_39719
C39720,Currency_39720
C39721,Currency_39721
C39722,Currency_39722
C39723,Currency_39723
C39724,Currency_39724
C39725,Currency_39725
C39726,Currency_39726
C39727,Currency_39727
C39728,Currency_39728
C39729,Currency_39729
C39730,Currency_39730
C39731,Currency_39731
C39732,Currency_39732
C39733,Currency_39733
C39734,Currency_39734
C39735,Currency_39735
C39736,Currency_39736
C39737,Currency_39737
C39738,Currency_39738
C39739,Currency_39739
C39740,Currency_39740
C39741,Currency_39741
C39742,Currency_39742
C39743,Currency_39743
C39744,Currency_39744
C39745,Currency_39745
C39746,Currency_39746
C39747,Currency_39747
C39748,Currency_39748
C39749,Currency_39749
C39750,Currency_39750
C39751,Currency_39751
C39752,Currency_39752
C39753,Currency_39753
C39754,Currency_39754
C39755,Currency_39755
C39756,Currency_39756
C39757,Currency_39757
C39758,Currency_39758
C39759,Currency_39759
C39760,Currency_39760
C39761,Currency_39761
C39762,Currency_39762
C39763,Currency_39763
C39764,Currency_39764
C39765,Currency_39765
C39766,Currency_39766
C39767,Currency_39767
C39768,Currency_39768
C39769,Currency_39769
C39770,Currency_39770
C39771,Currency_39771
C39772,Currency_39772
C39773,Currency_39773
C39774,Currency_39774
C39775,Currency_39775
C39776,Currency_39776
C39777,Currency_39777
C39778,Currency_39778
C39779,Currency_39779
C39780,Currency_39780
C39781,Currency_39781
C39782,Currency_39782
C39783,Currency_39783
C39784,Currency_39784
C39785,Currency_39785
C39786,Currency_39786
C39787,Currency_39787
C39788,Currency_39788
C39789,Currency_39789
C39790,Currency_39790
C39791,Currency_39791
C39792,Currency_39792
C39793,Currency_39793
C39794,Currency_39794
C39795,Currency_39795
C39796,Currency_39796
C39797,Currency_39797
C39798,Currency_39798
C39799,Currency_39799
C39800,Currency_39800
C39801,Currency_39801
C39802,Currency_39802
C39803,Currency_39803
C39804,Currency_39804
C39805,Currency_39805
C39806,Currency_39806
C39807,Currency_39807
C39808,Currency_39808
C39809,Currency_39809
C39810,Currency_39810
C39811,Currency_39811
C39812,Currency_39812
C39813,Currency_39813
C39814,Currency_39814
C39815,Currency_39815
C39816,Currency_39816
C39817,Currency_39817
C39818,Currency_39818
C39819,Currency_39819
C39820,Currency_39820
C39821,Currency_39821
C39822,Currency_39822
C39823,Currency_39823
C39824,Currency_39824
C39825,Currency_39825
C39826,Currency_39826
C39827,Currency_39827
C39828,Currency_39828
C39829,Currency_39829
C39830,Currency_39830
C39831,Currency_39831
C39832,Currency_39832
C39833,Currency_39833
C39834,Currency_39834
C39835,Currency_39835
C39836,Currency_39836
C39837,Currency_39837
C39838,Currency_39838
C39839,Currency_39839
C39840,Currency_39840
C39841,Currency_39841
C39842,Currency_39842
C39843,Currency_39843
C39844,Currency_39844
C39845,Currency_39845
C39846,Currency_39846
C39847,Currency_39847
C39848,Currency_39848
C39849,Currency_39849
C39850,Currency_39850
C39851,Currency_39851
C39852,Currency_39852
C39853,Currency_39853
C39854,Currency_39854
C39855,Currency_39855
C39856,Currency_39856
C39857,Currency_39857
C39858,Currency_39858
C39859,Currency_39859
